Transaction_ID,Customer_ID,Transaction_Date,Amount_Spent,Discount_Percentage,Quantity_Purchased,Shipping_Cost,Delivery_Date,Return_Date
2982,496,2023-01-20,0.0,9.08,9,20.49,2023-01-23,2023-01-29 00:00:00
2983,510,2025-11-17,225.81,-10.58,13,21.18,2025-11-19,2025-12-01 00:00:00
2984,109,2024-11-28,844.09,-8.15,7,12.17,2024-12-01,
2985,145,2023-07-22,1160.68,13.9,6,31.98,2023-07-26,2023-08-02 00:00:00
2986,104,2024-10-17,679.26,9.82,14,11.93,2024-10-23,
2987,339,2024-06-09,0.0,8.82,1,43.93,2024-06-15,2024-06-19 00:00:00
2988,273,2023-03-23,922.93,-2.96,13,10.03,2023-03-26,
2989,257,2024-03-12,1879.04,14.42,8,12.92,2024-03-16,2024-03-24 00:00:00
2990,212,2026-05-21,447.64,10.46,9,35.58,2026-05-26,2026-06-03 00:00:00
2991,582,2026-08-01,898.26,19.05,2,40.99,2026-08-07,2026-08-20 00:00:00
2992,143,2025-10-02,108.83,-10.72,6,42.24,2025-10-07,2025-10-22 00:00:00
2993,388,2024-01-13,1128.04,7.47,4,34.9,2024-01-15,
2994,267,2024-07-25,215.32,18.5,10,12.75,2024-07-29,2024-08-08 00:00:00
2995,295,2023-06-10,1507.92,4.28,4,48.73,2023-06-14,
2996,365,2026-12-14,1742.95,-8.2,7,10.21,2026-12-21,2026-12-25 00:00:00
2997,390,2026-10-02,0.0,8.65,9,44.05,2026-10-09,
2998,372,2023-11-04,1436.28,18.1,11,20.14,2023-11-11,2023-11-16 00:00:00
2999,416,2024-10-30,1107.88,-12.85,2,23.46,2024-11-02,2024-11-06 00:00:00
3000,463,2024-07-06,274.58,-3.14,12,7.28,2024-07-13,
3001,393,2026-08-03,1748.49,4.01,3,37.63,2026-08-06,
3002,421,2024-08-14,866.08,4.45,9,7.61,2024-08-19,
3003,377,2025-12-18,119.87,-14.75,11,29.45,2025-12-22,
3004,286,2025-06-27,782.86,-6.87,7,24.98,2025-07-01,
3005,276,2026-04-13,140.71,-12.77,6,32.27,2026-04-17,
3006,278,2025-12-09,915.65,15.02,13,17.59,2025-12-16,2025-12-29 00:00:00
3007,414,2024-11-29,1233.88,19.61,2,44.52,2024-12-02,2024-12-12 00:00:00
3008,163,2026-11-27,1666.57,14.74,1,24.15,2026-11-30,2026-12-15 00:00:00
3009,518,2024-05-19,1059.02,-7.16,2,38.73,2024-05-22,2024-05-27 00:00:00
3010,341,2023-07-15,1200.84,0.29,10,48.95,2023-07-17,2023-07-22 00:00:00
3011,566,2025-07-06,911.47,-10.48,2,14.61,2025-07-14,
3012,272,2023-09-25,1678.53,-2.96,4,41.05,2023-10-03,
3013,432,2024-10-10,1585.86,4.18,2,18.96,2024-10-15,2024-10-20 00:00:00
3014,339,2026-05-03,1157.41,5.37,12,11.58,2026-05-06,2026-05-15 00:00:00
3015,171,2025-12-31,0.0,-12.63,2,30.3,2026-01-03,2026-01-09 00:00:00
3016,595,2026-07-26,511.69,-11.9,8,21.14,2026-08-01,
3017,491,2026-12-09,1625.73,12.94,6,14.21,2026-12-17,
3018,520,2023-10-03,1797.93,4.08,8,6.99,2023-10-08,2023-10-18 00:00:00
3019,491,2023-04-16,164.53,12.79,4,29.47,2023-04-20,
3020,356,2023-09-07,651.15,2.94,10,13.61,2023-09-13,
3021,361,2025-02-21,900.41,3.15,6,36.79,2025-02-27,2025-03-09 00:00:00
3022,364,2023-06-25,1324.5,18.65,10,36.96,2023-06-30,2023-07-13 00:00:00
3023,289,2023-07-04,0.0,10.39,11,47.27,2023-07-08,2023-07-20 00:00:00
3024,180,2026-03-31,1259.86,4.2,5,49.37,2026-04-05,2026-04-09 00:00:00
3025,250,2026-09-10,1418.42,-12.02,4,33.52,2026-09-18,
3026,463,2023-07-19,0.0,13.79,5,18.27,2023-07-21,
3027,112,2025-05-08,186.52,-13.08,10,20.62,2025-05-15,2025-05-28 00:00:00
3028,227,2023-08-08,1156.19,-10.91,7,45.55,2023-08-15,2023-08-19 00:00:00
3029,499,2023-11-12,388.65,18.99,6,44.29,2023-11-16,
3030,437,2025-05-27,1446.89,11.37,6,29.65,2025-06-01,
3031,554,2026-11-17,1391.98,8.63,10,9.02,2026-11-22,2026-12-06 00:00:00
3032,264,2024-10-17,1107.3,-10.63,14,10.35,2024-10-25,
3033,322,2023-09-02,799.07,13.95,11,41.71,2023-09-07,2023-09-11 00:00:00
3034,308,2023-05-30,785.12,3.04,14,14.8,2023-06-02,2023-06-13 00:00:00
3035,541,2026-03-26,716.19,-14.76,13,10.66,2026-03-28,2026-04-03 00:00:00
3036,510,2024-02-09,946.06,13.16,4,18.66,2024-02-16,2024-02-29 00:00:00
3037,388,2023-05-03,1710.85,18.88,10,34.61,2023-05-08,
3038,400,2025-05-09,1561.98,-4.89,6,41.3,2025-05-15,
3039,244,2026-09-25,1064.81,19.89,7,35.29,2026-09-28,2026-10-11 00:00:00
3040,293,2024-09-09,1284.47,-6.91,14,25.68,2024-09-17,2024-09-23 00:00:00
3041,202,2024-09-27,172.45,-1.93,13,10.74,2024-09-30,
3042,120,2025-10-23,295.36,-8.67,13,31.11,2025-10-27,2025-11-09 00:00:00
3043,345,2023-09-16,333.31,17.27,13,41.12,2023-09-20,2023-09-23 00:00:00
3044,186,2023-03-22,335.86,5.45,13,30.37,2023-03-28,2023-04-03 00:00:00
3045,544,2026-06-11,113.11,-13.57,10,27.71,2026-06-13,
3046,175,2026-09-01,355.42,-7.81,9,33.96,2026-09-06,2026-09-17 00:00:00
3047,466,2024-12-27,1305.77,-10.27,1,24.68,2024-12-31,2025-01-10 00:00:00
3048,358,2023-08-13,1068.4,4.7,4,34.06,2023-08-18,
3049,536,2024-03-30,1559.32,19.26,8,27.53,2024-04-07,2024-04-15 00:00:00
3050,583,2023-05-18,447.0,-1.28,4,5.35,2023-05-25,2023-05-30 00:00:00
3051,444,2024-10-08,1047.54,9.71,1,34.33,2024-10-14,2024-10-25 00:00:00
3052,374,2023-09-24,845.97,-11.42,14,31.26,2023-09-26,
3053,502,2023-08-14,1641.92,8.87,7,6.64,2023-08-21,
3054,213,2026-07-22,78.92,-0.44,6,42.87,2026-07-28,
3055,240,2024-05-20,107.67,-3.1,1,33.07,2024-05-23,2024-06-02 00:00:00
3056,323,2025-03-25,1253.27,5.14,10,25.19,2025-03-30,2025-04-06 00:00:00
3057,328,2026-11-21,176.09,8.28,14,15.44,2026-11-25,
3058,526,2026-11-11,1646.44,-5.76,10,30.49,2026-11-17,2026-11-30 00:00:00
3059,404,2024-03-07,1150.38,-7.51,9,35.68,2024-03-13,
3060,517,2026-10-08,731.42,5.34,13,41.34,2026-10-15,
3061,287,2024-01-06,641.47,4.32,4,24.66,2024-01-10,
3062,566,2025-04-20,1996.19,13.83,7,33.62,2025-04-28,2025-05-05 00:00:00
3063,131,2025-05-14,1092.44,-8.53,1,26.0,2025-05-16,
3064,195,2025-12-30,1307.57,9.11,13,29.58,2026-01-05,2026-01-13 00:00:00
3065,491,2025-05-27,1610.06,1.25,9,21.29,2025-05-30,2025-06-09 00:00:00
3066,376,2024-04-03,1449.35,13.21,11,13.94,2024-04-08,2024-04-12 00:00:00
3067,371,2023-10-12,0.0,8.41,8,7.59,2023-10-17,
3068,343,2024-12-18,885.51,-12.95,13,24.01,2024-12-25,2025-01-04 00:00:00
3069,282,2025-12-28,1450.93,11.41,4,49.88,2026-01-03,2026-01-14 00:00:00
3070,529,2026-11-24,170.9,-13.75,10,33.76,2026-11-29,
3071,600,2024-04-01,1120.28,-6.45,11,15.28,2024-04-06,
3072,119,2025-01-07,1595.06,10.6,8,5.61,2025-01-15,2025-01-19 00:00:00
3073,225,2025-04-23,402.59,-13.12,4,37.51,2025-04-28,2025-05-08 00:00:00
3074,525,2023-04-03,1431.18,-12.55,13,42.31,2023-04-06,2023-04-17 00:00:00
3075,484,2024-06-12,1420.0,-2.86,3,40.88,2024-06-19,
3076,101,2023-03-23,1451.08,-15.0,14,17.94,2023-03-31,2023-04-03 00:00:00
3077,583,2025-11-14,120.32,-13.96,12,9.14,2025-11-17,2025-11-28 00:00:00
3078,218,2023-08-15,1517.29,-1.27,7,13.49,2023-08-20,
3079,467,2023-09-25,1121.1,9.13,3,34.55,2023-09-29,
3080,461,2024-07-14,1451.18,13.47,8,25.76,2024-07-22,2024-07-29 00:00:00
3081,353,2023-12-04,486.88,6.77,9,33.17,2023-12-11,2023-12-16 00:00:00
3082,489,2026-01-12,0.0,15.63,4,39.81,2026-01-20,2026-02-02 00:00:00
3083,460,2024-06-19,1599.05,-2.71,11,33.55,2024-06-22,
3084,166,2025-01-18,1188.84,9.09,4,49.35,2025-01-20,
3085,236,2025-11-03,455.19,-13.12,13,33.74,2025-11-09,2025-11-20 00:00:00
3086,384,2024-08-27,805.54,14.39,14,34.01,2024-09-02,2024-09-06 00:00:00
3087,183,2023-05-24,1023.32,-1.42,1,42.23,2023-05-26,2023-05-30 00:00:00
3088,409,2024-02-09,648.89,9.55,4,48.73,2024-02-17,
3089,316,2025-07-28,1666.7,16.29,5,34.99,2025-08-05,
3090,494,2023-09-09,0.0,-13.37,4,46.49,2023-09-13,
3091,466,2023-06-17,1352.65,-10.83,10,20.68,2023-06-20,2023-07-02 00:00:00
3092,577,2026-05-02,1642.06,7.77,7,48.09,2026-05-08,2026-05-18 00:00:00
3093,144,2024-01-01,0.0,13.77,6,13.81,2024-01-07,2024-01-20 00:00:00
3094,581,2023-02-24,1777.81,-7.01,12,41.85,2023-03-03,2023-03-16 00:00:00
3095,192,2023-06-18,0.0,-13.36,10,37.68,2023-06-21,2023-06-30 00:00:00
3096,560,2023-03-28,1249.0,-13.69,4,31.15,2023-04-01,2023-04-06 00:00:00
3097,236,2026-06-22,1418.65,0.5,1,47.37,2026-06-25,
3098,132,2024-02-16,442.95,10.28,2,31.55,2024-02-24,
3099,129,2025-02-01,1253.46,9.39,1,18.29,2025-02-08,
3100,447,2025-08-06,616.61,14.28,1,6.63,2025-08-10,2025-08-18 00:00:00
3101,400,2024-08-13,755.8,16.65,7,44.14,2024-08-16,
3102,404,2024-04-06,1276.31,-7.44,5,14.89,2024-04-09,2024-04-17 00:00:00
3103,316,2024-04-13,1917.41,18.34,12,29.05,2024-04-18,
3104,528,2025-04-03,996.43,-9.45,7,28.17,2025-04-08,
3105,202,2026-07-14,802.63,13.37,9,42.44,2026-07-22,2026-08-02 00:00:00
3106,246,2023-11-02,308.73,9.34,12,20.3,2023-11-04,2023-11-12 00:00:00
3107,223,2026-01-10,498.15,-5.68,5,26.28,2026-01-15,2026-01-30 00:00:00
3108,292,2026-08-14,501.14,19.62,8,13.96,2026-08-22,2026-08-26 00:00:00
3109,445,2026-04-19,1413.11,-1.1,11,35.2,2026-04-27,2026-04-30 00:00:00
3110,463,2025-01-10,1333.55,16.98,1,47.46,2025-01-12,2025-01-21 00:00:00
3111,136,2023-06-18,1752.79,8.18,6,40.24,2023-06-24,
3112,338,2025-10-10,1508.64,1.72,12,16.3,2025-10-16,
3113,111,2026-04-15,320.4,-12.94,4,28.76,2026-04-22,2026-04-25 00:00:00
3114,544,2025-07-09,1818.47,8.64,2,35.49,2025-07-14,2025-07-19 00:00:00
3115,129,2023-06-02,0.0,12.49,14,25.49,2023-06-08,2023-06-14 00:00:00
3116,588,2024-08-30,972.85,5.9,7,14.84,2024-09-07,
3117,434,2026-05-29,1521.31,3.09,14,49.95,2026-06-05,2026-06-20 00:00:00
3118,527,2026-12-09,1585.56,-2.75,1,25.6,2026-12-15,2026-12-20 00:00:00
3119,140,2023-08-15,1103.83,-11.86,5,36.05,2023-08-21,2023-08-25 00:00:00
3120,142,2025-08-28,1348.21,-5.82,3,48.75,2025-09-02,
3121,321,2024-04-03,1320.03,-10.22,11,17.13,2024-04-11,
3122,497,2024-10-03,1850.06,8.91,10,13.06,2024-10-10,2024-10-13 00:00:00
3123,140,2024-02-25,0.0,6.03,9,42.19,2024-03-04,2024-03-09 00:00:00
3124,293,2025-06-28,545.55,16.06,11,9.39,2025-07-02,2025-07-11 00:00:00
3125,493,2023-11-15,795.0,-10.8,7,46.6,2023-11-22,2023-12-07 00:00:00
3126,400,2023-03-08,660.4,4.64,8,10.83,2023-03-13,2023-03-28 00:00:00
3127,354,2026-07-23,254.81,7.31,6,8.68,2026-07-31,2026-08-04 00:00:00
3128,280,2025-12-03,1334.83,-1.9,11,42.49,2025-12-08,
3129,236,2023-11-07,73.99,-1.71,2,24.47,2023-11-11,
3130,148,2023-04-19,1213.15,-6.12,13,13.91,2023-04-21,2023-05-05 00:00:00
3131,201,2025-08-03,169.97,2.05,14,34.32,2025-08-08,
3132,203,2023-08-22,1387.89,-7.08,11,16.4,2023-08-25,
3133,223,2026-10-09,93.69,5.02,14,18.37,2026-10-14,
3134,245,2026-04-18,0.0,19.48,4,19.44,2026-04-23,
3135,354,2023-06-24,639.08,1.38,6,26.59,2023-06-29,
3136,559,2023-12-06,0.0,19.81,13,31.34,2023-12-11,
3137,457,2024-08-10,70.04,-5.43,6,36.7,2024-08-15,
3138,310,2024-03-26,1983.28,-7.38,5,47.04,2024-03-28,2024-04-06 00:00:00
3139,135,2026-06-28,244.23,-12.37,4,46.12,2026-07-03,2026-07-18 00:00:00
3140,275,2023-09-09,1679.35,12.28,12,9.31,2023-09-16,
3141,485,2024-10-07,1949.1,-8.21,5,19.81,2024-10-12,
3142,598,2023-12-16,143.76,0.34,7,44.3,2023-12-21,
3143,435,2024-11-10,163.04,-13.26,2,25.09,2024-11-13,2024-11-16 00:00:00
3144,108,2023-07-23,1782.52,-3.2,4,14.71,2023-07-27,
3145,552,2025-08-10,837.66,-6.35,13,9.62,2025-08-18,2025-08-23 00:00:00
3146,428,2025-06-26,1078.9,-13.65,14,43.06,2025-07-02,
3147,284,2023-06-14,802.26,16.26,13,31.95,2023-06-21,
3148,225,2024-11-21,1458.24,18.24,3,12.37,2024-11-23,
3149,434,2026-09-29,1834.17,14.3,10,15.09,2026-10-05,
3150,421,2026-03-10,997.0,-4.97,8,16.74,2026-03-13,
3151,347,2023-05-02,1751.93,13.09,6,15.36,2023-05-10,
3152,202,2025-09-05,291.19,-6.16,8,47.79,2025-09-09,
3153,343,2024-09-07,495.99,-9.98,11,45.33,2024-09-14,2024-09-20 00:00:00
3154,448,2024-11-12,1408.05,2.94,2,15.17,2024-11-18,
3155,520,2023-01-18,1784.24,-7.14,12,40.63,2023-01-20,
3156,132,2023-04-27,1433.56,12.13,3,32.67,2023-05-02,2023-05-10 00:00:00
3157,331,2024-10-14,1447.19,-13.43,4,25.41,2024-10-18,2024-10-21 00:00:00
3158,451,2026-08-01,1626.18,-0.74,3,37.65,2026-08-05,2026-08-09 00:00:00
3159,288,2023-12-31,0.0,8.15,10,35.19,2024-01-05,2024-01-12 00:00:00
3160,591,2023-08-21,1189.42,5.4,6,43.04,2023-08-29,2023-09-08 00:00:00
3161,344,2023-11-11,795.83,19.31,9,45.78,2023-11-16,2023-11-24 00:00:00
3162,206,2026-09-01,442.85,3.68,7,41.0,2026-09-05,2026-09-17 00:00:00
3163,493,2025-02-09,578.51,-1.34,3,46.51,2025-02-17,2025-02-28 00:00:00
3164,465,2026-02-09,1167.96,16.85,10,35.39,2026-02-16,
3165,139,2025-02-16,477.89,8.22,7,46.76,2025-02-20,
3166,373,2025-11-30,1280.99,-14.34,5,9.61,2025-12-04,
3167,374,2026-01-21,1288.2,-2.31,5,13.01,2026-01-27,2026-02-09 00:00:00
3168,452,2023-03-24,909.72,12.39,6,5.97,2023-03-30,
3169,427,2023-08-26,1540.51,-14.87,5,11.41,2023-08-29,2023-09-13 00:00:00
3170,148,2024-11-12,1282.42,7.58,11,25.9,2024-11-17,2024-11-23 00:00:00
3171,211,2026-03-24,905.93,-6.58,3,30.92,2026-03-28,
3172,235,2023-04-09,59.75,-10.55,1,22.61,2023-04-13,2023-04-28 00:00:00
3173,524,2023-12-27,1879.66,2.61,1,36.48,2023-12-31,2024-01-08 00:00:00
3174,523,2024-09-03,0.0,1.77,6,16.4,2024-09-06,
3175,377,2023-11-28,160.48,-7.54,11,13.1,2023-12-01,
3176,236,2026-09-26,1213.77,2.35,11,35.9,2026-10-04,2026-10-17 00:00:00
3177,261,2023-09-28,745.69,2.09,3,15.58,2023-10-04,2023-10-14 00:00:00
3178,576,2023-05-17,0.0,15.31,8,11.55,2023-05-20,2023-05-27 00:00:00
3179,443,2024-08-07,994.13,-1.17,8,40.06,2024-08-14,
3180,497,2024-09-12,871.08,18.16,1,37.36,2024-09-20,
3181,151,2026-08-23,1113.78,13.59,5,7.5,2026-08-31,2026-09-07 00:00:00
3182,468,2026-09-10,1854.79,6.6,13,48.31,2026-09-12,
3183,444,2026-09-08,1848.08,6.59,2,28.24,2026-09-15,
3184,224,2024-03-23,1567.26,7.18,6,16.95,2024-03-25,2024-04-09 00:00:00
3185,543,2026-11-13,765.98,3.42,13,27.3,2026-11-17,
3186,448,2023-02-15,555.54,-6.5,12,46.72,2023-02-23,
3187,598,2026-04-08,1290.42,16.41,6,7.07,2026-04-10,2026-04-23 00:00:00
3188,359,2025-02-04,261.68,17.16,2,26.5,2025-02-11,
3189,351,2024-06-28,173.42,-11.95,8,43.2,2024-07-03,
3190,394,2024-03-19,1036.59,-9.24,3,22.08,2024-03-24,
3191,162,2026-12-11,291.17,19.57,12,26.2,2026-12-19,
3192,371,2025-06-08,1788.87,-0.87,5,15.74,2025-06-12,2025-06-22 00:00:00
3193,402,2025-03-11,1410.22,15.46,8,46.36,2025-03-19,
3194,319,2023-12-15,1865.42,17.25,10,13.89,2023-12-17,
3195,170,2023-02-20,1521.63,11.14,10,22.84,2023-02-26,
3196,210,2023-05-12,783.36,-3.45,3,38.11,2023-05-17,
3197,455,2025-08-29,1006.85,13.21,7,21.88,2025-08-31,2025-09-05 00:00:00
3198,252,2024-02-18,1987.61,16.53,7,17.96,2024-02-21,
3199,487,2025-05-03,1525.42,4.12,11,6.66,2025-05-07,2025-05-12 00:00:00
3200,562,2025-08-12,0.0,-6.1,12,26.65,2025-08-15,2025-08-30 00:00:00
3201,589,2023-09-10,735.6,-4.2,6,48.56,2023-09-17,2023-09-26 00:00:00
3202,582,2026-05-05,206.17,3.64,9,24.53,2026-05-11,2026-05-17 00:00:00
3203,371,2026-10-13,751.5,-10.0,14,42.36,2026-10-15,2026-10-27 00:00:00
3204,445,2026-08-19,912.06,-8.39,11,42.24,2026-08-26,2026-09-01 00:00:00
3205,128,2025-11-28,372.51,9.0,9,36.57,2025-12-01,2025-12-06 00:00:00
3206,481,2024-01-22,0.0,-12.38,2,42.81,2024-01-26,2024-02-04 00:00:00
3207,110,2025-06-16,1163.18,-6.38,2,6.66,2025-06-24,2025-07-05 00:00:00
3208,236,2023-12-21,1585.91,13.14,3,24.95,2023-12-26,2024-01-03 00:00:00
3209,476,2026-04-06,1640.17,12.88,6,23.33,2026-04-12,2026-04-20 00:00:00
3210,552,2025-05-29,709.5,-13.06,6,20.21,2025-06-02,2025-06-15 00:00:00
3211,169,2024-01-22,873.08,14.55,9,29.6,2024-01-28,2024-02-08 00:00:00
3212,314,2025-06-23,812.78,18.15,4,39.78,2025-06-27,2025-07-11 00:00:00
3213,477,2023-11-10,595.98,12.81,3,38.3,2023-11-14,
3214,597,2025-05-14,1423.75,4.27,9,19.3,2025-05-22,2025-05-27 00:00:00
3215,306,2023-09-13,1336.45,4.06,11,22.72,2023-09-20,2023-10-03 00:00:00
3216,500,2024-05-31,1433.75,19.22,11,27.44,2024-06-08,2024-06-12 00:00:00
3217,116,2023-01-23,1365.19,-13.01,2,23.12,2023-01-31,2023-02-11 00:00:00
3218,456,2023-06-20,1771.65,-1.94,11,25.12,2023-06-22,
3219,292,2025-01-26,1112.65,-14.53,9,35.67,2025-02-03,2025-02-13 00:00:00
3220,385,2024-03-24,1924.42,-10.11,8,39.53,2024-03-28,2024-04-12 00:00:00
3221,266,2024-08-25,453.62,14.54,5,39.8,2024-08-31,2024-09-14 00:00:00
3222,561,2023-11-18,1931.66,4.67,6,40.48,2023-11-23,2023-11-27 00:00:00
3223,305,2023-03-22,1405.74,3.12,10,28.0,2023-03-30,
3224,301,2026-12-10,1407.22,4.16,11,17.34,2026-12-18,2026-12-30 00:00:00
3225,457,2024-08-28,715.81,8.89,12,24.52,2024-09-04,2024-09-07 00:00:00
3226,109,2023-03-07,0.0,-11.59,3,12.4,2023-03-12,
3227,112,2026-07-18,1523.0,10.99,13,12.43,2026-07-20,2026-07-27 00:00:00
3228,489,2023-06-28,916.68,-14.3,10,23.78,2023-07-01,2023-07-10 00:00:00
3229,417,2025-11-09,1581.28,7.35,3,24.95,2025-11-15,2025-11-28 00:00:00
3230,448,2026-05-02,760.41,18.47,3,8.47,2026-05-05,2026-05-15 00:00:00
3231,538,2025-01-09,918.33,-14.68,5,20.41,2025-01-17,
3232,332,2025-04-17,1456.95,4.25,1,17.88,2025-04-19,2025-04-30 00:00:00
3233,165,2026-02-22,1119.57,0.84,9,47.2,2026-02-27,2026-03-04 00:00:00
3234,403,2024-08-28,1356.9,-14.95,6,29.72,2024-09-04,2024-09-13 00:00:00
3235,200,2025-08-11,262.3,-7.44,2,31.83,2025-08-13,2025-08-27 00:00:00
3236,505,2026-09-27,1968.86,8.82,6,21.01,2026-09-29,2026-10-08 00:00:00
3237,262,2025-07-04,1066.15,15.15,11,24.85,2025-07-12,2025-07-15 00:00:00
3238,534,2023-12-20,801.3,-4.11,10,42.4,2023-12-22,2024-01-01 00:00:00
3239,210,2026-04-24,459.85,6.73,2,8.78,2026-04-29,
3240,462,2023-04-30,657.73,17.43,8,8.02,2023-05-08,2023-05-14 00:00:00
3241,568,2023-07-12,942.01,10.76,13,21.15,2023-07-16,2023-07-24 00:00:00
3242,122,2026-12-02,930.39,14.17,1,7.75,2026-12-08,
3243,540,2023-11-13,0.0,5.51,10,28.57,2023-11-16,
3244,415,2024-08-10,1124.85,17.35,13,37.79,2024-08-12,2024-08-17 00:00:00
3245,135,2026-08-03,1139.07,18.13,2,32.16,2026-08-07,2026-08-15 00:00:00
3246,496,2023-10-15,1633.79,2.03,13,45.79,2023-10-19,
3247,443,2024-08-26,1989.92,-6.28,9,47.89,2024-09-02,
3248,166,2026-01-19,1813.74,5.47,13,30.79,2026-01-22,2026-02-02 00:00:00
3249,590,2024-04-04,1945.85,11.61,8,5.39,2024-04-07,2024-04-20 00:00:00
3250,157,2024-10-07,1761.84,-0.61,9,35.73,2024-10-11,2024-10-23 00:00:00
3251,118,2025-07-06,984.42,0.34,1,14.5,2025-07-08,
3252,134,2026-07-31,374.1,-3.75,6,13.07,2026-08-05,
3253,372,2025-02-04,403.68,-4.27,13,28.13,2025-02-06,2025-02-17 00:00:00
3254,270,2025-04-15,186.27,14.91,4,18.73,2025-04-19,2025-04-24 00:00:00
3255,131,2026-07-20,510.42,7.48,14,37.88,2026-07-28,2026-08-08 00:00:00
3256,271,2023-10-17,1216.85,12.61,9,9.22,2023-10-20,
3257,450,2025-07-26,133.94,11.67,5,31.69,2025-07-28,2025-08-10 00:00:00
3258,243,2023-10-10,0.0,15.61,5,33.58,2023-10-18,2023-10-27 00:00:00
3259,363,2025-06-10,409.63,-5.52,13,30.31,2025-06-13,2025-06-20 00:00:00
3260,526,2025-11-14,179.36,15.24,4,14.21,2025-11-16,
3261,547,2026-12-03,882.31,10.71,8,11.78,2026-12-06,2026-12-15 00:00:00
3262,210,2024-07-17,1979.06,13.93,6,31.5,2024-07-23,2024-08-05 00:00:00
3263,170,2024-01-27,140.83,15.79,13,12.14,2024-02-02,2024-02-10 00:00:00
3264,464,2023-03-17,1341.69,0.87,2,42.76,2023-03-22,2023-03-25 00:00:00
3265,442,2026-11-11,611.92,-14.98,3,44.99,2026-11-14,
3266,222,2026-11-05,747.88,-7.37,14,11.99,2026-11-10,2026-11-19 00:00:00
3267,585,2023-08-24,689.7,-4.1,2,16.28,2023-08-28,2023-08-31 00:00:00
3268,206,2026-02-10,537.44,5.5,8,23.31,2026-02-18,
3269,271,2024-01-01,1552.92,11.91,13,44.57,2024-01-09,2024-01-23 00:00:00
3270,391,2023-10-24,100.45,18.77,4,20.83,2023-10-30,2023-11-09 00:00:00
3271,389,2025-04-30,1524.43,11.64,9,26.49,2025-05-04,2025-05-16 00:00:00
3272,352,2023-04-10,749.93,7.04,8,25.07,2023-04-17,2023-04-24 00:00:00
3273,164,2024-03-19,1472.54,5.4,12,18.31,2024-03-21,2024-04-03 00:00:00
3274,368,2025-01-21,1498.13,-4.78,7,20.54,2025-01-25,2025-02-06 00:00:00
3275,460,2026-05-15,522.59,17.21,7,27.69,2026-05-21,2026-05-28 00:00:00
3276,268,2026-05-28,268.12,-2.19,6,46.81,2026-06-04,2026-06-19 00:00:00
3277,469,2024-09-05,1055.83,10.42,11,7.41,2024-09-12,
3278,586,2026-05-18,360.98,-8.28,7,24.83,2026-05-20,
3279,320,2025-06-04,313.11,5.22,5,37.07,2025-06-08,2025-06-23 00:00:00
3280,384,2026-12-01,627.9,1.72,1,32.94,2026-12-06,
3281,235,2024-11-03,1279.49,-12.21,8,7.06,2024-11-05,
3282,171,2024-12-16,169.23,17.21,10,45.41,2024-12-19,2024-12-28 00:00:00
3283,260,2023-10-12,0.0,10.3,11,12.08,2023-10-15,2023-10-24 00:00:00
3284,212,2024-04-04,1627.29,11.76,13,31.59,2024-04-11,2024-04-23 00:00:00
3285,492,2026-08-01,336.29,-6.27,10,35.64,2026-08-07,2026-08-22 00:00:00
3286,570,2024-11-20,504.37,13.22,8,15.32,2024-11-25,2024-12-08 00:00:00
3287,433,2023-10-06,1229.02,-10.86,1,18.35,2023-10-08,
3288,251,2025-07-04,1951.3,-11.31,13,41.0,2025-07-11,2025-07-19 00:00:00
3289,127,2023-05-25,0.0,16.51,13,37.78,2023-06-01,2023-06-11 00:00:00
3290,563,2024-06-17,844.39,19.04,2,7.02,2024-06-21,
3291,387,2024-06-08,994.16,-9.56,12,7.72,2024-06-12,2024-06-19 00:00:00
3292,282,2024-09-04,345.47,3.01,9,8.3,2024-09-10,2024-09-21 00:00:00
3293,445,2025-06-05,1199.73,14.12,6,12.1,2025-06-12,
3294,101,2025-05-01,0.0,-14.55,2,40.31,2025-05-03,2025-05-06 00:00:00
3295,349,2025-12-22,204.0,-2.39,11,24.16,2025-12-25,2026-01-03 00:00:00
3296,529,2026-12-15,1466.88,-10.47,4,10.86,2026-12-22,
3297,571,2025-06-20,76.29,-0.33,7,9.61,2025-06-26,2025-07-01 00:00:00
3298,158,2023-01-11,575.71,0.19,1,8.16,2023-01-17,2023-01-21 00:00:00
3299,273,2026-08-27,1946.74,10.82,9,25.49,2026-08-31,
3300,125,2023-08-28,895.5,14.33,5,32.59,2023-08-31,
3301,125,2025-11-12,842.35,-14.27,14,15.45,2025-11-18,
3302,147,2024-04-19,827.57,18.64,1,21.51,2024-04-25,2024-05-02 00:00:00
3303,188,2026-10-20,0.0,2.31,13,17.38,2026-10-24,2026-11-01 00:00:00
3304,518,2026-10-30,878.34,-12.97,7,32.77,2026-11-07,
3305,469,2024-09-29,999.57,-0.67,5,43.88,2024-10-05,2024-10-08 00:00:00
3306,260,2025-01-09,617.63,-3.5,12,7.1,2025-01-14,2025-01-28 00:00:00
3307,115,2024-03-12,1321.34,1.9,6,49.85,2024-03-15,2024-03-18 00:00:00
3308,297,2023-05-02,1270.5,2.91,12,15.46,2023-05-07,
3309,371,2026-03-17,1461.19,15.11,6,40.23,2026-03-20,
3310,189,2023-11-21,0.0,-8.88,5,10.92,2023-11-24,2023-12-06 00:00:00
3311,551,2023-08-24,572.26,4.77,9,17.16,2023-08-27,
3312,582,2024-10-31,400.92,0.88,2,19.93,2024-11-08,2024-11-21 00:00:00
