COUPON_UPC,PRODUCT_ID,CAMPAIGN
15238160,897365,24
18312388,834248,17
84000097,159517,12
12588927,119481,9
48660540,624187,7
53718731,587408,6
30833753,352359,22
71903137,831266,19
38131865,421861,16
68646549,202300,1
31084373,283702,13
29802828,962577,11
83873742,499116,25
56972509,103404,11
28006566,289380,29
57505520,868444,12
88699062,387148,1
26966884,963962,29
44721060,785316,25
86610090,528678,27
10300101,739610,4
80775140,512858,27
81710426,770793,14
92645576,889239,3
44060482,274567,28
74656961,279492,26
83833980,316873,21
73529730,898805,6
27776469,773339,5
86863934,509716,14
87196765,959567,22
94953002,523973,20
19245417,763309,24
44533569,636306,25
77722544,275208,26
46365721,349452,13
56727250,303422,17
43035583,159382,23
81120057,642001,19
54347935,141464,15
33506827,815306,27
33168589,644073,22
47389780,651137,11
71222265,752787,2
12871083,401399,18
46919604,609559,17
83372162,816266,28
21665833,234610,20
92586160,318298,20
14586647,434501,14
55954360,178187,3
18764616,134220,28
69671770,494099,30
63054734,106972,7
92780575,587144,5
50429645,136544,13
78496116,126604,6
69342004,104562,24
74324265,986645,20
83101546,388429,6
82239883,464031,14
78478068,473781,12
88461331,460908,20
38021464,682594,18
90049557,818327,19
85620097,937357,10
51129648,576489,20
48391464,390792,16
85658824,105624,14
78670801,458236,9
48366044,489340,28
20033812,381911,13
45324098,364853,15
50176389,494592,15
44948325,807033,25
33667404,718120,4
48424719,553216,21
20451326,564209,15
74072216,349125,30
88466375,912007,6
46599113,715579,29
34043179,757048,29
20391394,783529,1
66147560,962185,14
64485792,906807,23
24739464,687172,12
87830758,280579,17
72951631,631012,10
81582016,793014,7
18956618,674965,12
59019563,371698,17
41585200,992081,10
96691903,175216,18
98292570,661700,26
96568500,650493,23
23507885,940249,18
13368016,116619,16
44958134,423091,24
65963212,458837,7
27975954,430164,7
34817740,340777,7
96741619,440476,19
86573345,322965,30
32304086,270856,22
48847422,164533,15
99396027,184735,30
78620102,779111,25
22285147,210149,11
91576375,101300,22
85474951,417605,6
85603787,200724,2
11581203,573360,11
86246386,101717,19
26080588,535845,30
63676539,132352,27
35563106,801626,19
83524337,324501,2
34192788,783652,9
94775554,205041,19
23992242,681538,30
12205770,975032,29
13172697,788094,27
28268841,477966,1
76681131,254621,13
82531246,595571,22
54685570,311356,3
94660078,545665,7
70012781,738787,29
40845214,113886,9
62506327,213493,13
75535929,893527,30
69241088,826730,4
23402488,362075,19
69155469,821705,6
48834656,963220,18
23659420,316254,21
54712331,589587,22
71124826,475655,24
19967752,336989,18
57861353,708718,14
68973894,578559,18
89210517,151666,21
95693970,831266,11
65971919,290260,26
65682897,933915,21
92601063,970521,23
95423873,614903,5
87761639,698218,20
58967214,273496,18
66716403,525504,11
85690160,871539,27
75888431,228133,1
30649432,316455,23
17897995,118072,4
76653702,636306,22
17543708,207328,1
16520903,237008,21
50116232,101647,14
38464173,211232,6
84504884,323944,6
11212331,274371,18
81373521,678451,16
56681468,973501,24
59513020,421743,28
90884331,229895,14
23618682,414216,16
53766846,376963,11
72915578,669938,22
30787460,540674,25
84388523,285935,18
33738573,387434,21
91241246,391542,5
65392736,341165,18
58982542,118452,19
41353121,296663,30
12362840,135538,19
15684918,866498,27
64672552,244438,3
60238622,217034,22
76838914,444742,26
25876198,364839,11
21263156,464266,5
61395406,714555,27
77781596,498997,23
83887772,358732,25
38963563,831003,17
28783818,528994,23
32829303,993500,10
97063159,794759,10
19423306,947965,9
67162938,880677,19
52347159,104669,2
53615919,102166,21
95568790,873014,22
78082410,504286,29
70824029,292445,23
53837891,783209,18
90274721,672109,9
50106916,961449,15
69198294,687672,12
36052402,602889,10
79890581,912007,16
75570472,501995,17
17166695,276368,1
81380993,430863,12
78584845,204147,27
26914626,260214,11
67973478,719194,6
19278820,646214,9
87795189,390902,1
31880808,323043,5
57959277,983579,17
73678020,159567,17
25726129,272281,26
18315971,534421,30
55100280,201926,2
90646117,549366,21
59177750,979990,22
89426616,998117,28
15248194,871820,30
19892386,999972,9
20543546,611218,7
81253172,194341,26
17447819,436306,10
64721898,676390,22
23846792,133854,9
95947409,270377,4
88896976,681857,9
98905798,692298,19
14832824,283529,25
52261560,361539,15
18622239,555374,23
43859428,634018,22
41273956,915585,17
68825395,428785,23
33294996,712873,16
38141804,124469,27
24656182,689343,25
76980668,602628,14
34864376,422585,4
89919095,458950,20
97770252,901798,7
68462773,813182,5
62173171,954284,2
25395756,771459,8
21796516,270617,19
80481492,362490,10
74317519,610356,26
22032608,930068,5
71308363,605566,22
99484841,220733,27
86115698,378895,8
78605204,693739,1
84946018,879580,20
18044897,121643,13
69540784,577736,12
78313785,583559,26
32152339,497943,19
13951617,254296,22
30169878,789267,29
68809939,499028,29
24481008,277862,17
57240124,786333,16
48879900,500957,6
48695116,268191,11
73955130,785555,12
53317333,823474,1
15278231,462655,1
68096013,627432,20
39287224,621990,27
14515054,573866,17
95113615,737462,15
92042916,698218,14
88207998,389481,15
28887010,834023,16
60738257,525860,24
59164348,943982,8
13898887,628678,13
50519209,698796,18
26483635,608088,12
13109256,543212,9
53560040,838721,22
96299884,563378,23
24710788,290445,2
91701856,688955,8
97665826,571634,12
22283795,917576,28
76654611,773339,21
57302841,956828,11
98491343,492098,8
73447716,213386,10
21974654,929792,18
23014120,659292,11
13046951,163914,11
75096880,101094,20
99155765,594250,14
24290804,267597,5
60964174,420829,19
51197336,616462,23
28534200,679387,8
93337124,724307,9
32777137,523523,13
58304608,423492,2
60810706,933285,9
73176874,368226,25
66142968,117221,7
85183694,872407,9
46938165,926645,11
56131183,969747,4
70456228,519135,11
13347103,879890,17
81057055,421242,29
45769532,715014,1
13532409,128978,6
84753377,518116,2
68932253,981299,25
11435999,940543,21
80124956,539017,29
22332555,666743,19
22950656,962294,29
93785090,532946,12
42647739,377800,24
13135518,540586,11
97099561,254280,15
90312813,763984,28
16373170,729846,20
64468403,814721,9
78113347,107893,30
79671751,505905,25
87214948,363565,28
80849411,461298,12
80389013,732033,8
85301779,281959,22
34888757,213573,18
82540349,391506,30
49486508,892780,27
68586187,167391,26
17398800,819008,18
54226749,421883,25
91013724,475423,17
46582178,838829,24
14777906,691514,29
55586710,316102,3
81619977,914713,18
21002425,301913,6
36132500,884253,21
21258534,870488,20
55582482,832431,16
14983049,490339,3
91728290,631012,12
61178304,998920,20
89632940,978225,29
69738985,690228,8
93864010,566746,12
80709439,209972,13
65332959,683008,24
78711974,624134,5
14794872,708647,1
73738722,134004,27
60373033,683691,13
55150178,907664,5
33611633,121934,23
95816518,535620,14
65503222,385310,17
22899405,804260,13
98214084,749380,24
55350063,341382,19
33802109,251101,14
94585904,655719,10
13132336,357912,26
13972414,401778,24
54152131,265859,17
50810678,661845,25
80094225,827675,9
39032559,133776,22
46114812,114229,26
53552846,404822,23
78493559,463887,27
34233637,133214,10
34271629,893299,1
56402021,177058,16
93857348,668262,9
70436101,274170,6
73997917,454588,21
33810728,522709,26
89831056,540261,16
66730358,416889,8
76878848,570760,14
45219592,624526,30
28644429,326472,18
84457126,932067,7
46042029,153087,2
29206741,355512,1
76883516,504757,18
70688976,705319,25
23080440,729820,1
19221894,611363,5
60492680,179741,2
54286301,274529,13
81396834,537352,6
31373260,990918,7
72550790,909836,1
43332389,147956,30
15864923,933441,11
79330599,669167,27
55578470,126824,1
71012764,697082,29
49465632,919023,3
57667180,994305,14
56555228,332695,15
27563829,638177,7
81346483,993053,18
32415856,575815,21
64337269,399580,10
22563311,300464,26
97072989,357400,17
99683216,805034,18
42968604,229770,2
94282308,617278,25
11333653,200224,7
79126808,579916,5
41158825,944826,5
88275545,306419,18
40990736,195848,22
98799848,494321,22
88528929,939290,2
85469826,890570,29
93833997,971113,22
70574729,993863,4
32097682,509383,9
37918454,317156,15
32723598,471509,2
46649593,516904,6
61915301,356123,22
29302842,164455,18
12728130,396145,22
53754500,186689,22
40066745,541055,30
82840641,333478,11
53568512,839520,19
51156354,415122,21
61576868,610522,1
69430790,138693,5
25553340,490670,15
81843531,849109,6
13627612,868348,21
28205250,747863,25
21135459,151075,23
69819881,435704,28
30453212,625824,29
31225806,744031,25
82942574,396275,25
29079651,508012,21
20345819,715014,5
24717039,206964,7
60989219,818228,10
71568455,633313,23
64129283,384702,13
55311736,204147,28
61309530,403215,19
55673126,848039,6
51278704,666529,10
20057949,990608,8
71005346,478893,12
28398244,332119,8
90070212,118072,24
39980684,677645,22
76619596,224681,11
17834497,572653,12
82142616,678618,15
99662335,989388,13
62253026,876339,10
11837597,103144,12
92695288,498231,15
21713016,800063,3
59155033,530008,30
71384406,799772,24
74529248,369899,13
32719878,213076,3
57685728,325011,24
31238309,742462,24
21307088,772178,5
50550244,112017,15
99904718,563941,23
68240856,115838,11
10560344,278579,9
52980289,455289,26
88119718,650536,16
86541557,612571,22
71459437,890398,6
74955483,423920,3
74940651,378470,20
54466781,769382,9
37354067,415122,1
40404557,340270,23
90330467,810150,10
97307850,482505,28
89139962,743573,28
78304639,870594,25
28181869,345130,27
95799731,103973,7
87244697,202245,30
54716486,210085,19
77412816,697442,13
31044513,606382,8
13952411,860370,21
36105387,130772,8
81977509,242673,28
94562462,713750,30
81456456,452292,17
62953236,524750,13
64083790,860370,29
45142094,265859,25
31158538,869151,10
71323234,712369,6
66844232,156553,30
11522461,181791,9
65261825,904983,7
33074465,611784,24
93042726,515365,15
13681608,458950,8
43208670,927149,23
53312998,299899,1
29122795,741910,22
58881811,779361,17
19993230,229368,28
91857064,219924,27
24854139,240402,8
66944197,256944,7
29470359,456131,27
46998806,872844,24
77845029,110292,8
51568567,492125,4
87893851,956194,11
86596972,998117,30
18239591,700454,13
51743797,579180,19
72175433,613405,29
41043146,147306,29
12655265,147912,21
24484924,779111,5
12760681,341000,19
75199148,423941,16
27593172,775513,7
19535161,859431,14
84596209,660532,27
79957591,888109,28
65273841,857037,22
98086511,562386,12
14240613,789575,5
18475409,957044,24
67076372,965691,1
10685890,276327,4
11150727,912405,10
42808171,290324,15
44319169,541960,2
57530291,918474,4
66256078,900400,9
16530920,109244,12
61070641,975399,17
27342837,801874,17
83720040,598338,18
80759765,819055,16
46402628,349010,8
65768906,816892,21
94310674,603546,7
61345984,960111,21
63897423,698556,28
48812640,158663,29
55349096,585878,6
29089445,693739,28
54322784,490653,4
71704573,403325,4
27235679,244201,25
57347268,629827,17
36039188,840405,11
78522011,447249,15
16465713,999803,16
10050600,427161,16
10744437,862997,2
83775318,227171,20
58090513,581087,7
43914549,477971,4
89390847,658194,21
78014384,883247,4
83850482,336125,6
98849130,710342,23
82257924,543910,6
24819389,622362,8
94008920,778157,1
14630490,993500,11
26283035,536171,28
57846298,910275,26
82409196,431950,9
85788529,642624,6
62521550,883673,28
66985054,853033,2
30306831,918163,16
33971909,557280,15
45126969,573899,20
41229706,421325,29
23181111,674136,2
79005162,523825,28
73778684,917961,8
23167560,137107,9
80149109,788489,24
95647183,259070,30
77102715,858527,29
15337758,901910,18
23298319,321275,7
48027649,767441,14
28183378,669883,18
83211865,442157,18
10177889,598572,20
47105974,252365,13
99363215,526956,22
70247233,642895,2
57642178,143244,7
90495566,570636,13
39838509,354045,12
46164728,374803,30
89013976,618199,29
36440477,324372,1
94425431,899121,5
38635489,652624,25
41615808,435795,10
21048693,769044,24
16859446,471847,15
48505011,352960,18
15099726,885944,26
71576039,952900,24
57747954,720055,30
75900455,736777,24
55155191,398543,2
88707394,731479,13
74620712,559228,4
14731810,263540,30
60112418,991960,13
26903965,623488,17
47380314,441474,18
66151479,939015,7
32593709,191024,12
60776449,357387,10
33367388,232130,19
78785826,180868,23
72505793,208260,25
20070243,856792,20
79220635,234278,19
63859144,599186,25
95283013,800622,30
42045277,666413,22
41802211,326973,26
34919553,284794,25
82337094,447442,6
22628917,550692,20
88960202,220835,30
10361371,522229,17
53314084,506214,21
36775396,511629,16
37593075,415761,6
32549262,907880,1
52087632,440226,20
14096110,538664,24
21631687,462262,5
96468314,743573,11
57202668,502695,12
82149020,269239,29
95370093,804250,6
98859980,735778,30
13589600,822011,10
64754316,269137,18
71039865,655917,13
45712758,335291,19
10870476,289793,17
95433541,291711,4
70532573,979514,15
48738759,830762,13
52039977,479616,5
84719863,248103,28
52805399,717254,29
28774650,944796,8
37186255,917786,17
50192790,281214,25
16488813,365959,20
75776826,360000,6
69634302,237147,26
80336931,868492,9
15360433,126284,30
43890913,170525,9
55837728,999990,12
12098146,132586,10
13121723,229799,21
67115066,266901,24
79642701,298997,30
87390810,198385,10
47528724,851779,27
81120337,525269,9
87393139,417441,26
48666091,884149,7
64846136,984597,27
71465411,132827,15
28634538,657230,27
45120128,637631,21
73904468,347802,26
10110157,718415,3
52082896,685892,26
25427406,465239,30
85887478,465900,5
24431875,465074,7
33355640,480876,23
23409239,251974,27
68678236,615441,8
45236601,334681,5
64517129,724193,22
49763194,943233,15
31986242,595339,2
46922374,355169,5
80368487,721886,20
68852182,661627,15
12082468,536528,25
51781612,460156,30
16950088,218164,29
80076720,696368,24
23443690,434501,3
72855780,881365,7
77823653,334672,6
32776666,621907,27
45323643,372480,13
30225906,459323,8
15666796,265335,16
61385870,522224,27
14359021,959448,26
38605108,839277,27
32329917,132827,3
61596022,367756,18
69508478,528397,1
31323952,503179,8
35369893,679239,1
94665147,710400,10
92214577,239212,2
73206987,383205,4
18066503,380368,24
61840660,946656,2
45436229,710815,29
85565605,499698,29
18573235,674620,28
56230957,782643,22
19010962,791745,18
31556975,614614,14
84607192,465148,26
62133667,311161,3
39796191,581991,30
56610712,581305,4
39103531,592122,29
95682797,435393,13
92972330,362584,16
28596353,431927,17
98965710,195192,22
46349456,404471,3
96655356,100932,13
30344931,238899,3
48430680,750399,1
30883939,278060,29
98357342,428206,7
53072051,730877,5
91416447,159566,9
37872203,684327,22
96841903,898109,27
95352546,462241,7
90009731,401325,25
76541558,752245,11
97110445,440987,28
73933633,807033,2
58841432,595812,15
80326676,316283,11
92955808,695144,1
80172602,468821,14
16173398,870598,27
85986223,376762,8
41376162,523315,6
93175861,860221,18
34910477,901445,30
57272918,765647,1
13032494,791369,14
69144183,311569,26
17337789,777705,6
77624282,906802,28
87771427,813866,20
77318115,964508,2
61939953,849109,18
12608705,351415,13
35390794,965848,16
16157825,819595,24
54694714,398760,26
84397165,194806,18
14164068,993521,23
25858549,127027,16
42295129,453464,24
37680934,916680,2
75543811,601094,11
40495686,737828,10
76636144,715343,19
15263852,799428,30
97839932,250552,27
76679258,481537,24
35281200,832082,26
37801777,490214,15
51181235,930183,23
24243477,346972,26
64919003,624325,19
30337338,495166,16
84436069,366319,19
84072013,685892,26
56534343,383306,25
70377409,221916,30
45386237,444516,1
23856553,633388,17
36879499,725587,24
75371418,631170,25
76691833,611363,10
36731562,404212,18
47702900,500740,30
82340677,277862,30
13240789,837747,23
59168881,300984,4
83821865,413534,30
59411689,389475,4
46282764,425655,10
98062049,195363,4
37142065,523901,13
80957209,194325,17
36859761,600770,28
23338037,471207,18
48577164,482458,18
21758629,126482,24
50235333,896135,4
75538992,465672,18
33542094,696193,2
92960082,461298,29
45648960,622333,25
19569454,255316,15
17026893,118072,8
35485192,294902,28
55612244,419210,21
19020178,799151,17
78163391,944425,28
53471756,521487,20
55473662,701089,14
57875723,870763,11
49308939,363812,18
93577225,527338,19
12788862,743363,13
60148357,605566,10
32240898,420445,23
