PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
434352,758,SEAFOOD,STORE BRAND,BUTTER/MARGARINE,GROUND,2 LB
442013,370,BAKERY,ORGANIC,COFFEE,CORN,1 LB
297277,267,FLORAL,ORGANIC,BEEF,CHOCOLATE CHIP,100G
939370,382,FLORAL,NATIONAL,COFFEE,BONELESS,250G
739265,740,SEAFOOD,ORGANIC,FROZEN MEALS,DIET,1 LB
639767,529,HOUSEHOLD,PREMIUM,FLUID MILK PRODUCTS,CRACKERS,12 PK
334493,608,MEAT,STORE BRAND,BUTTER/MARGARINE,SALTED,6 PK
168301,43,BEAUTY,STORE BRAND,COOKIES,CORN,250G
806633,479,GROCERY,GENERIC,CHICKEN,WHOLE MILK,32 OZ
940543,842,PRODUCE,GENERIC,BUTTER/MARGARINE,WHITE BREAD,500ML
468377,948,SEAFOOD,STORE BRAND,BUTTER/MARGARINE,LASAGNA,250G
108324,221,HOUSEHOLD,NATIONAL,COFFEE,GREEK,250G
143663,812,HOUSEHOLD,NATIONAL,FLUID MILK PRODUCTS,POTATO,32 OZ
591812,309,SEAFOOD,STORE BRAND,CHIPS,CORN,6 PK
896470,895,HEALTH,ORGANIC,BEEF,CORN,2 LB
760433,956,HOUSEHOLD,PRIVATE,BUTTER/MARGARINE,CRACKERS,12 PK
594239,593,PRODUCE,STORE BRAND,COFFEE,GREEK,6 PK
838945,592,BEAUTY,PREMIUM,BEEF,CHOCOLATE CHIP,1 LB
825689,196,MEAT,NATIONAL,SOFT DRINKS,CHEDDAR,12 PK
865244,692,MEAT,PRIVATE,COOKIES,CORN,32 OZ
501525,507,BEVERAGES,NATIONAL,SNACKS,CHOCOLATE CHIP,12 PK
324240,766,SEAFOOD,PRIVATE,FLUID MILK PRODUCTS,CORN,250G
206319,843,FLORAL,ORGANIC,CHEESE,LASAGNA,1 GAL
270303,153,SEAFOOD,PRIVATE,COFFEE,POTATO,6 PK
127566,700,FLORAL,ORGANIC,BREAD/BAKED GOODS,DIET,1 LB
366946,37,FROZEN,ORGANIC,SNACKS,SALTED,1 LB
291501,726,HEALTH,GENERIC,YOGURT,LASAGNA,32 OZ
498738,720,FROZEN,ORGANIC,BUTTER/MARGARINE,SALTED,1 GAL
273496,833,HEALTH,PREMIUM,COFFEE,DIET,12 PK
982164,315,BEVERAGES,PRIVATE,YOGURT,CRACKERS,1 GAL
654712,157,BAKERY,NATIONAL,YOGURT,CHEDDAR,100G
466362,302,BEAUTY,PRIVATE,BEEF,WHOLE MILK,1 LB
968046,269,MEAT,NATIONAL,BREAD/BAKED GOODS,WHITE BREAD,500ML
577958,372,HOUSEHOLD,NATIONAL,COFFEE,GROUND BEEF,500ML
347824,121,SEAFOOD,GENERIC,SOFT DRINKS,WHOLE MILK,6 PK
569381,274,PRODUCE,GENERIC,FLUID MILK PRODUCTS,CHOCOLATE CHIP,1 GAL
433237,175,PRODUCE,PREMIUM,SOFT DRINKS,CHOCOLATE CHIP,500ML
511629,943,HEALTH,PRIVATE,COFFEE,SALTED,250G
636772,632,MEAT,GENERIC,VEGETABLES - CANNED,SALTED,6 PK
829267,914,BEAUTY,NATIONAL,BUTTER/MARGARINE,LASAGNA,250G
383098,566,FROZEN,NATIONAL,SOFT DRINKS,POTATO,1 GAL
529697,849,BEAUTY,PRIVATE,BEEF,SPAGHETTI,6 PK
737599,957,DELI,NATIONAL,YOGURT,GROUND BEEF,12 PK
522725,433,DELI,NATIONAL,CHEESE,WHOLE MILK,100G
242816,567,SEAFOOD,STORE BRAND,COOKIES,CHOCOLATE CHIP,100G
475420,133,PRODUCE,PRIVATE,CHIPS,WHOLE MILK,12 PK
187588,536,PRODUCE,STORE BRAND,COOKIES,CHEDDAR,100G
848666,336,BAKERY,NATIONAL,COFFEE,LASAGNA,1 LB
294680,251,DAIRY,NATIONAL,COOKIES,WHITE BREAD,100G
166177,440,BEAUTY,ORGANIC,CHEESE,SPAGHETTI,1 LB
646344,842,HOUSEHOLD,PREMIUM,FLUID MILK PRODUCTS,GROUND BEEF,32 OZ
775817,689,BEVERAGES,PREMIUM,BEEF,POTATO,2 LB
161116,15,BEAUTY,NATIONAL,FLUID MILK PRODUCTS,BONELESS,16 OZ
252758,67,BEVERAGES,STORE BRAND,VEGETABLES - CANNED,CRACKERS,32 OZ
406516,534,BEAUTY,NATIONAL,PASTA,CRACKERS,100G
102036,634,DELI,PRIVATE,FLUID MILK PRODUCTS,BONELESS,32 OZ
429602,345,DAIRY,NATIONAL,FLUID MILK PRODUCTS,CHEDDAR,32 OZ
787145,981,SEAFOOD,ORGANIC,BREAD/BAKED GOODS,LASAGNA,2 LB
819939,621,FLORAL,PREMIUM,CHEESE,CORN,100G
180477,530,DAIRY,STORE BRAND,FROZEN MEALS,WHOLE MILK,250G
542824,435,DAIRY,PRIVATE,SOFT DRINKS,POTATO,12 PK
267436,256,HOUSEHOLD,PRIVATE,BREAD/BAKED GOODS,CRACKERS,2 LB
813720,173,BAKERY,ORGANIC,BREAD/BAKED GOODS,WHITE BREAD,100G
398795,563,DELI,ORGANIC,BREAD/BAKED GOODS,DIET,12 PK
352359,507,BEVERAGES,STORE BRAND,PASTA,GREEK,6 PK
963036,800,HOUSEHOLD,PRIVATE,CHEESE,GROUND BEEF,500ML
255229,491,HOUSEHOLD,PREMIUM,FROZEN MEALS,CRACKERS,100G
583880,57,SEAFOOD,PREMIUM,VEGETABLES - CANNED,SALTED,1 GAL
893628,240,BEVERAGES,GENERIC,FROZEN MEALS,SPAGHETTI,16 OZ
205220,296,HEALTH,STORE BRAND,CHIPS,LASAGNA,100G
723897,256,SEAFOOD,PRIVATE,CHIPS,BONELESS,12 PK
488787,999,BEVERAGES,ORGANIC,CHICKEN,WHITE BREAD,16 OZ
735167,247,SEAFOOD,PREMIUM,FLUID MILK PRODUCTS,CHOCOLATE CHIP,32 OZ
305179,608,DAIRY,STORE BRAND,CHICKEN,GROUND BEEF,12 PK
231743,535,HOUSEHOLD,PRIVATE,YOGURT,GROUND BEEF,6 PK
674136,122,BAKERY,ORGANIC,SNACKS,WHITE BREAD,100G
227163,779,BEVERAGES,PREMIUM,CHEESE,WHITE BREAD,100G
700440,515,HOUSEHOLD,PREMIUM,YOGURT,WHOLE MILK,2 LB
125458,274,FROZEN,GENERIC,CHICKEN,BONELESS,250G
961174,93,GROCERY,STORE BRAND,CHIPS,DIET,100G
970321,250,BAKERY,GENERIC,BEEF,CHOCOLATE CHIP,16 OZ
907495,902,PRODUCE,PREMIUM,VEGETABLES - CANNED,WHITE BREAD,12 PK
383631,490,BEVERAGES,PREMIUM,BEEF,CRACKERS,32 OZ
510583,741,FROZEN,STORE BRAND,BUTTER/MARGARINE,BONELESS,2 LB
531540,350,BEAUTY,GENERIC,BUTTER/MARGARINE,CHEDDAR,2 LB
826574,634,HOUSEHOLD,ORGANIC,SNACKS,GREEK,32 OZ
154871,119,GROCERY,ORGANIC,PASTA,GROUND BEEF,32 OZ
260412,564,BEVERAGES,PRIVATE,COFFEE,GROUND,16 OZ
883675,946,FROZEN,NATIONAL,CHEESE,WHITE BREAD,500ML
869265,438,FLORAL,ORGANIC,SOFT DRINKS,SALTED,1 GAL
631367,404,HEALTH,STORE BRAND,BUTTER/MARGARINE,LASAGNA,12 PK
844003,797,FROZEN,PRIVATE,BREAD/BAKED GOODS,SALTED,16 OZ
789616,604,DELI,PREMIUM,FLUID MILK PRODUCTS,CHOCOLATE CHIP,6 PK
593269,198,GROCERY,PREMIUM,BREAD/BAKED GOODS,CHOCOLATE CHIP,16 OZ
708718,783,BEAUTY,PRIVATE,CHICKEN,POTATO,6 PK
124233,981,DAIRY,ORGANIC,BEEF,POTATO,6 PK
253018,276,PRODUCE,GENERIC,CHIPS,GROUND BEEF,2 LB
341176,559,BAKERY,PREMIUM,COOKIES,LASAGNA,32 OZ
228041,258,MEAT,PREMIUM,YOGURT,GROUND,1 GAL
372772,201,PRODUCE,GENERIC,CHICKEN,BONELESS,2 LB
700934,997,DAIRY,GENERIC,COFFEE,GREEK,16 OZ
725772,496,BAKERY,GENERIC,CHEESE,DIET,12 PK
486219,802,BEAUTY,PRIVATE,PASTA,CHOCOLATE CHIP,12 PK
201052,891,HOUSEHOLD,NATIONAL,COOKIES,CRACKERS,1 LB
837747,2,MEAT,GENERIC,YOGURT,CHEDDAR,2 LB
583648,609,DAIRY,PRIVATE,YOGURT,CRACKERS,2 LB
598452,357,MEAT,PRIVATE,FLUID MILK PRODUCTS,CORN,250G
474778,304,HEALTH,STORE BRAND,COFFEE,WHITE BREAD,12 PK
825836,708,MEAT,ORGANIC,BREAD/BAKED GOODS,WHITE BREAD,12 PK
506215,174,FROZEN,STORE BRAND,VEGETABLES - CANNED,WHOLE MILK,6 PK
492098,423,GROCERY,NATIONAL,SOFT DRINKS,SALTED,16 OZ
596264,609,BAKERY,ORGANIC,COOKIES,DIET,12 PK
851779,775,BAKERY,PREMIUM,COOKIES,WHOLE MILK,1 GAL
130246,410,MEAT,STORE BRAND,SNACKS,WHOLE MILK,6 PK
231554,135,SEAFOOD,PREMIUM,YOGURT,LASAGNA,100G
350255,121,FLORAL,PRIVATE,SOFT DRINKS,LASAGNA,32 OZ
187497,41,FLORAL,PRIVATE,COOKIES,BONELESS,100G
516664,169,HOUSEHOLD,STORE BRAND,BEEF,DIET,250G
265095,468,HOUSEHOLD,PRIVATE,VEGETABLES - CANNED,SALTED,16 OZ
666544,183,BAKERY,ORGANIC,FROZEN MEALS,WHITE BREAD,32 OZ
332119,938,DAIRY,STORE BRAND,PASTA,POTATO,500ML
807059,173,BEAUTY,ORGANIC,CHIPS,CHOCOLATE CHIP,250G
295632,32,FROZEN,PREMIUM,BEEF,BONELESS,6 PK
752472,529,DELI,PRIVATE,SNACKS,CHOCOLATE CHIP,250G
659913,313,DAIRY,NATIONAL,YOGURT,BONELESS,16 OZ
788400,740,PRODUCE,ORGANIC,COOKIES,CHOCOLATE CHIP,1 GAL
339190,317,BEAUTY,PREMIUM,CHIPS,SALTED,250G
212582,44,DELI,NATIONAL,COOKIES,DIET,2 LB
832431,407,SEAFOOD,STORE BRAND,CHIPS,CORN,16 OZ
282994,167,HOUSEHOLD,STORE BRAND,VEGETABLES - CANNED,GROUND BEEF,12 PK
989306,189,SEAFOOD,ORGANIC,BUTTER/MARGARINE,CORN,32 OZ
357389,895,FLORAL,PRIVATE,PASTA,CHOCOLATE CHIP,500ML
453957,848,DAIRY,PRIVATE,BEEF,WHITE BREAD,32 OZ
912138,124,BEVERAGES,PRIVATE,CHICKEN,SALTED,16 OZ
678451,775,FLORAL,NATIONAL,CHICKEN,GROUND,12 PK
815882,818,HOUSEHOLD,GENERIC,BUTTER/MARGARINE,BONELESS,32 OZ
474598,431,HOUSEHOLD,PRIVATE,YOGURT,DIET,250G
242571,633,DELI,GENERIC,SNACKS,GROUND,250G
902995,96,BEVERAGES,PRIVATE,PASTA,SALTED,32 OZ
897070,698,PRODUCE,PREMIUM,BEEF,WHITE BREAD,500ML
150911,920,SEAFOOD,GENERIC,FLUID MILK PRODUCTS,WHITE BREAD,1 LB
668972,754,FROZEN,PREMIUM,CHICKEN,GROUND BEEF,500ML
794536,8,BEVERAGES,PREMIUM,BUTTER/MARGARINE,CRACKERS,12 PK
171155,389,HOUSEHOLD,NATIONAL,CHIPS,SALTED,2 LB
172554,19,PRODUCE,ORGANIC,BREAD/BAKED GOODS,CHEDDAR,12 PK
722508,191,HOUSEHOLD,NATIONAL,YOGURT,CHOCOLATE CHIP,500ML
583975,681,SEAFOOD,PRIVATE,BREAD/BAKED GOODS,DIET,6 PK
743941,825,PRODUCE,PREMIUM,SOFT DRINKS,WHITE BREAD,1 GAL
598447,348,DAIRY,STORE BRAND,COOKIES,DIET,500ML
944604,630,PRODUCE,GENERIC,YOGURT,CRACKERS,100G
455284,352,DELI,GENERIC,BEEF,LASAGNA,16 OZ
123865,282,FROZEN,PRIVATE,CHEESE,CRACKERS,6 PK
614174,893,MEAT,PREMIUM,BUTTER/MARGARINE,SALTED,6 PK
902875,766,HOUSEHOLD,ORGANIC,BUTTER/MARGARINE,POTATO,1 LB
434474,768,SEAFOOD,STORE BRAND,PASTA,SPAGHETTI,500ML
676629,82,HEALTH,PREMIUM,CHICKEN,CHOCOLATE CHIP,6 PK
913294,814,DAIRY,GENERIC,SOFT DRINKS,POTATO,1 LB
120161,284,BEAUTY,ORGANIC,FLUID MILK PRODUCTS,GROUND,250G
631901,192,BEVERAGES,GENERIC,CHIPS,GROUND BEEF,1 GAL
485579,808,FLORAL,ORGANIC,SNACKS,GROUND,16 OZ
733881,924,FLORAL,PRIVATE,SOFT DRINKS,SALTED,100G
818228,254,GROCERY,GENERIC,FLUID MILK PRODUCTS,SPAGHETTI,250G
723148,485,MEAT,PREMIUM,BUTTER/MARGARINE,LASAGNA,250G
607789,965,PRODUCE,GENERIC,CHICKEN,BONELESS,6 PK
954561,502,HEALTH,NATIONAL,SOFT DRINKS,CRACKERS,16 OZ
346972,716,BEAUTY,NATIONAL,BREAD/BAKED GOODS,DIET,1 LB
484909,185,BEAUTY,GENERIC,CHICKEN,GROUND BEEF,32 OZ
965608,63,MEAT,PREMIUM,BREAD/BAKED GOODS,GROUND,16 OZ
686054,181,GROCERY,PREMIUM,COFFEE,GROUND,100G
646214,641,MEAT,NATIONAL,YOGURT,SPAGHETTI,16 OZ
978468,902,BAKERY,ORGANIC,YOGURT,CHOCOLATE CHIP,250G
800075,910,PRODUCE,GENERIC,PASTA,CRACKERS,250G
245895,601,BAKERY,GENERIC,SOFT DRINKS,CHOCOLATE CHIP,6 PK
838949,550,HEALTH,NATIONAL,PASTA,CHEDDAR,250G
391142,787,BEAUTY,NATIONAL,FLUID MILK PRODUCTS,CHEDDAR,32 OZ
771311,424,HOUSEHOLD,ORGANIC,BEEF,SPAGHETTI,2 LB
408843,21,BEAUTY,STORE BRAND,COOKIES,SALTED,6 PK
776083,574,FROZEN,STORE BRAND,FLUID MILK PRODUCTS,CHOCOLATE CHIP,32 OZ
213431,489,DAIRY,PREMIUM,BUTTER/MARGARINE,GROUND BEEF,16 OZ
555895,647,FROZEN,STORE BRAND,CHIPS,CHOCOLATE CHIP,100G
602248,624,SEAFOOD,STORE BRAND,SOFT DRINKS,CRACKERS,100G
882202,837,GROCERY,STORE BRAND,FLUID MILK PRODUCTS,LASAGNA,500ML
239212,154,PRODUCE,PREMIUM,FROZEN MEALS,POTATO,500ML
718747,503,FROZEN,PREMIUM,YOGURT,CRACKERS,250G
772822,108,HOUSEHOLD,PREMIUM,SOFT DRINKS,SPAGHETTI,250G
627832,672,FROZEN,PRIVATE,COOKIES,POTATO,2 LB
821736,261,HOUSEHOLD,ORGANIC,FLUID MILK PRODUCTS,CORN,12 PK
171419,90,DELI,STORE BRAND,COOKIES,CHOCOLATE CHIP,2 LB
337816,691,FROZEN,NATIONAL,PASTA,CHEDDAR,500ML
862273,676,MEAT,PREMIUM,PASTA,DIET,6 PK
886292,65,DELI,PREMIUM,SNACKS,LASAGNA,6 PK
749059,735,SEAFOOD,GENERIC,SNACKS,GREEK,100G
382262,649,PRODUCE,GENERIC,BREAD/BAKED GOODS,CHEDDAR,12 PK
140474,760,HOUSEHOLD,PREMIUM,FLUID MILK PRODUCTS,DIET,32 OZ
450453,742,BEVERAGES,GENERIC,COOKIES,WHOLE MILK,16 OZ
338338,484,DAIRY,GENERIC,BEEF,CORN,12 PK
469523,265,HEALTH,ORGANIC,SNACKS,BONELESS,100G
585088,417,BAKERY,STORE BRAND,CHIPS,WHITE BREAD,2 LB
290377,106,PRODUCE,PRIVATE,BREAD/BAKED GOODS,CRACKERS,500ML
232487,936,SEAFOOD,ORGANIC,PASTA,CORN,500ML
438628,410,PRODUCE,GENERIC,BUTTER/MARGARINE,POTATO,1 GAL
570760,604,GROCERY,GENERIC,COFFEE,BONELESS,250G
937019,237,GROCERY,STORE BRAND,BUTTER/MARGARINE,SPAGHETTI,250G
401291,159,FROZEN,GENERIC,FROZEN MEALS,SALTED,1 LB
251540,57,BEVERAGES,PREMIUM,COFFEE,DIET,32 OZ
309553,84,PRODUCE,PRIVATE,YOGURT,SALTED,1 GAL
510318,280,FLORAL,PREMIUM,VEGETABLES - CANNED,SALTED,6 PK
565932,104,HEALTH,GENERIC,CHIPS,BONELESS,1 GAL
482645,206,SEAFOOD,PREMIUM,FLUID MILK PRODUCTS,CORN,1 GAL
941215,390,BEAUTY,PREMIUM,VEGETABLES - CANNED,SALTED,500ML
918219,816,DAIRY,GENERIC,YOGURT,CORN,6 PK
824960,421,FLORAL,GENERIC,SNACKS,SALTED,12 PK
945406,104,PRODUCE,GENERIC,PASTA,CHEDDAR,2 LB
851439,390,DELI,STORE BRAND,FROZEN MEALS,CHOCOLATE CHIP,12 PK
631183,355,FROZEN,GENERIC,BREAD/BAKED GOODS,CHOCOLATE CHIP,1 GAL
788228,293,DELI,STORE BRAND,COFFEE,BONELESS,12 PK
120918,161,BEVERAGES,NATIONAL,PASTA,WHITE BREAD,12 PK
471847,333,HOUSEHOLD,NATIONAL,YOGURT,WHITE BREAD,1 LB
435393,47,MEAT,NATIONAL,FROZEN MEALS,SPAGHETTI,500ML
276524,764,MEAT,PRIVATE,SOFT DRINKS,GROUND,32 OZ
137100,779,FROZEN,NATIONAL,COOKIES,GREEK,16 OZ
780266,549,BEVERAGES,ORGANIC,CHEESE,DIET,2 LB
814979,272,BAKERY,ORGANIC,BEEF,CHOCOLATE CHIP,16 OZ
994346,127,BEAUTY,ORGANIC,CHICKEN,CHEDDAR,1 LB
367054,496,DAIRY,GENERIC,BREAD/BAKED GOODS,SPAGHETTI,32 OZ
873736,738,FROZEN,STORE BRAND,FLUID MILK PRODUCTS,WHOLE MILK,12 PK
844013,732,HEALTH,PREMIUM,BEEF,CRACKERS,1 LB
934365,726,HOUSEHOLD,ORGANIC,BUTTER/MARGARINE,CHEDDAR,12 PK
200724,971,BAKERY,NATIONAL,BUTTER/MARGARINE,WHITE BREAD,1 GAL
951433,676,BEVERAGES,PRIVATE,FLUID MILK PRODUCTS,DIET,250G
710083,779,BEVERAGES,PREMIUM,SNACKS,CORN,500ML
925103,623,BEVERAGES,PRIVATE,YOGURT,BONELESS,32 OZ
708303,670,HEALTH,PREMIUM,BEEF,SPAGHETTI,32 OZ
900341,986,DELI,PRIVATE,COOKIES,DIET,12 PK
622582,798,GROCERY,STORE BRAND,VEGETABLES - CANNED,GREEK,6 PK
432156,777,DAIRY,GENERIC,PASTA,WHITE BREAD,2 LB
589789,55,FROZEN,STORE BRAND,CHEESE,CORN,1 GAL
538863,87,HOUSEHOLD,NATIONAL,VEGETABLES - CANNED,SALTED,1 GAL
113901,520,BEAUTY,STORE BRAND,FROZEN MEALS,LASAGNA,32 OZ
216069,582,PRODUCE,NATIONAL,VEGETABLES - CANNED,DIET,100G
177923,307,HEALTH,STORE BRAND,BUTTER/MARGARINE,CHOCOLATE CHIP,1 GAL
785461,480,GROCERY,ORGANIC,CHEESE,WHITE BREAD,100G
109435,913,DAIRY,GENERIC,CHIPS,SPAGHETTI,12 PK
627025,950,MEAT,PREMIUM,FROZEN MEALS,LASAGNA,6 PK
483834,907,BEAUTY,NATIONAL,PASTA,WHOLE MILK,6 PK
257438,254,MEAT,NATIONAL,SOFT DRINKS,DIET,100G
669980,615,SEAFOOD,GENERIC,YOGURT,WHITE BREAD,6 PK
171985,122,PRODUCE,STORE BRAND,CHIPS,CORN,250G
699854,101,HEALTH,ORGANIC,CHIPS,DIET,16 OZ
870594,111,DELI,PREMIUM,FROZEN MEALS,GROUND,6 PK
929966,523,PRODUCE,STORE BRAND,CHEESE,POTATO,12 PK
400459,670,BEVERAGES,NATIONAL,PASTA,GROUND BEEF,32 OZ
503543,774,DAIRY,NATIONAL,COFFEE,CORN,1 GAL
767452,241,BAKERY,STORE BRAND,YOGURT,WHOLE MILK,250G
431307,114,BEAUTY,GENERIC,CHEESE,CHEDDAR,32 OZ
730627,577,HOUSEHOLD,PRIVATE,YOGURT,WHITE BREAD,12 PK
422974,595,DAIRY,PREMIUM,BREAD/BAKED GOODS,LASAGNA,100G
105872,171,BEVERAGES,PRIVATE,COFFEE,GREEK,12 PK
869187,435,DAIRY,PRIVATE,FLUID MILK PRODUCTS,GROUND,2 LB
169105,624,BEVERAGES,PRIVATE,VEGETABLES - CANNED,CHEDDAR,1 GAL
926956,202,HEALTH,GENERIC,FLUID MILK PRODUCTS,GREEK,1 GAL
859288,72,PRODUCE,STORE BRAND,SNACKS,CHEDDAR,1 GAL
498028,621,HEALTH,PREMIUM,VEGETABLES - CANNED,GROUND,1 GAL
982845,722,BEVERAGES,PRIVATE,SNACKS,GROUND,12 PK
175000,177,BEVERAGES,GENERIC,VEGETABLES - CANNED,WHOLE MILK,500ML
389198,561,BAKERY,GENERIC,PASTA,BONELESS,500ML
755509,475,HOUSEHOLD,ORGANIC,YOGURT,BONELESS,1 GAL
347549,730,HOUSEHOLD,GENERIC,FROZEN MEALS,SPAGHETTI,100G
961745,486,BEAUTY,GENERIC,CHICKEN,CRACKERS,32 OZ
848461,798,SEAFOOD,NATIONAL,YOGURT,GROUND BEEF,100G
594326,317,DAIRY,PRIVATE,FLUID MILK PRODUCTS,GROUND,100G
944223,214,HEALTH,STORE BRAND,CHICKEN,CHEDDAR,12 PK
124189,460,BAKERY,STORE BRAND,CHEESE,SALTED,2 LB
704949,863,HOUSEHOLD,STORE BRAND,BUTTER/MARGARINE,POTATO,100G
203855,917,BEAUTY,PREMIUM,CHICKEN,WHOLE MILK,12 PK
290620,794,DELI,STORE BRAND,COFFEE,WHITE BREAD,16 OZ
488502,917,PRODUCE,NATIONAL,BUTTER/MARGARINE,GROUND,32 OZ
504523,626,PRODUCE,PRIVATE,YOGURT,LASAGNA,100G
722251,647,DELI,GENERIC,FROZEN MEALS,DIET,500ML
781358,861,SEAFOOD,GENERIC,BREAD/BAKED GOODS,CRACKERS,1 LB
485961,96,DAIRY,STORE BRAND,YOGURT,SALTED,32 OZ
254044,126,FLORAL,STORE BRAND,SNACKS,CHEDDAR,16 OZ
996096,392,BEVERAGES,ORGANIC,CHIPS,SALTED,1 GAL
429477,849,BEAUTY,ORGANIC,CHICKEN,GREEK,2 LB
755218,722,MEAT,PRIVATE,BEEF,CHOCOLATE CHIP,32 OZ
546694,725,HOUSEHOLD,STORE BRAND,COFFEE,POTATO,250G
323464,708,SEAFOOD,PRIVATE,YOGURT,SPAGHETTI,500ML
807842,104,PRODUCE,STORE BRAND,CHIPS,LASAGNA,6 PK
182061,671,DELI,STORE BRAND,VEGETABLES - CANNED,POTATO,1 GAL
618072,881,DELI,PREMIUM,CHEESE,LASAGNA,100G
532500,601,FLORAL,PREMIUM,FLUID MILK PRODUCTS,GROUND BEEF,250G
221303,751,HOUSEHOLD,PREMIUM,CHICKEN,SPAGHETTI,1 LB
927362,446,SEAFOOD,GENERIC,PASTA,SALTED,1 GAL
516592,368,HEALTH,STORE BRAND,FROZEN MEALS,WHITE BREAD,1 LB
616628,120,FLORAL,PRIVATE,COOKIES,POTATO,100G
423757,256,DAIRY,STORE BRAND,VEGETABLES - CANNED,GROUND BEEF,1 GAL
193607,339,BEAUTY,STORE BRAND,YOGURT,CORN,1 LB
886305,690,DELI,PREMIUM,COOKIES,CHEDDAR,500ML
378407,63,BAKERY,ORGANIC,COFFEE,CORN,250G
644114,391,BEVERAGES,STORE BRAND,COFFEE,SALTED,1 GAL
343979,206,HOUSEHOLD,PREMIUM,FROZEN MEALS,CHOCOLATE CHIP,250G
204352,940,HOUSEHOLD,STORE BRAND,BEEF,GREEK,16 OZ
450589,351,BAKERY,PRIVATE,FROZEN MEALS,WHOLE MILK,1 LB
582572,817,PRODUCE,NATIONAL,CHICKEN,GROUND BEEF,1 GAL
979765,418,PRODUCE,NATIONAL,CHEESE,GROUND,6 PK
629114,874,DAIRY,GENERIC,FLUID MILK PRODUCTS,WHITE BREAD,100G
188308,462,PRODUCE,NATIONAL,BREAD/BAKED GOODS,WHITE BREAD,500ML
964670,578,FLORAL,GENERIC,COOKIES,POTATO,250G
850816,658,SEAFOOD,NATIONAL,FLUID MILK PRODUCTS,CRACKERS,1 GAL
475546,738,BEAUTY,ORGANIC,BEEF,WHITE BREAD,1 LB
869901,88,MEAT,ORGANIC,SOFT DRINKS,CHEDDAR,250G
243660,444,HEALTH,STORE BRAND,SNACKS,CHEDDAR,250G
536812,766,DELI,PRIVATE,FLUID MILK PRODUCTS,WHOLE MILK,1 GAL
161934,374,BAKERY,NATIONAL,FLUID MILK PRODUCTS,BONELESS,100G
970150,357,DELI,STORE BRAND,SNACKS,GROUND,2 LB
514761,475,PRODUCE,GENERIC,BEEF,CHEDDAR,1 GAL
427434,714,PRODUCE,PRIVATE,YOGURT,BONELESS,100G
364880,171,DELI,PRIVATE,CHEESE,CORN,6 PK
738492,42,FROZEN,PREMIUM,CHICKEN,GROUND BEEF,250G
135947,996,PRODUCE,STORE BRAND,FROZEN MEALS,CHOCOLATE CHIP,16 OZ
149109,124,BAKERY,STORE BRAND,CHICKEN,GROUND BEEF,500ML
334672,635,FLORAL,GENERIC,SNACKS,DIET,12 PK
928699,891,HEALTH,NATIONAL,CHICKEN,WHOLE MILK,1 LB
677361,328,GROCERY,STORE BRAND,CHICKEN,WHITE BREAD,16 OZ
742656,987,PRODUCE,PREMIUM,BEEF,WHITE BREAD,1 GAL
217967,113,BEVERAGES,STORE BRAND,COOKIES,WHITE BREAD,100G
143971,825,HOUSEHOLD,GENERIC,FROZEN MEALS,WHOLE MILK,1 GAL
571282,404,HOUSEHOLD,ORGANIC,YOGURT,CHEDDAR,250G
754338,740,FROZEN,ORGANIC,BEEF,BONELESS,12 PK
929359,573,BEVERAGES,NATIONAL,VEGETABLES - CANNED,GREEK,500ML
965833,570,BEVERAGES,GENERIC,BEEF,GROUND,2 LB
399882,686,FROZEN,GENERIC,CHIPS,LASAGNA,100G
372447,693,FROZEN,GENERIC,COOKIES,BONELESS,6 PK
494592,389,DAIRY,NATIONAL,CHEESE,GROUND,6 PK
568387,479,PRODUCE,GENERIC,BEEF,WHITE BREAD,250G
747041,228,FLORAL,PRIVATE,COOKIES,CRACKERS,1 LB
481628,867,FROZEN,PREMIUM,SNACKS,CRACKERS,250G
828449,314,SEAFOOD,PREMIUM,FROZEN MEALS,GREEK,16 OZ
743008,64,HEALTH,NATIONAL,SOFT DRINKS,WHITE BREAD,500ML
557280,962,MEAT,GENERIC,CHIPS,GROUND,1 GAL
185066,38,SEAFOOD,PREMIUM,SOFT DRINKS,WHOLE MILK,6 PK
419392,101,HEALTH,STORE BRAND,COFFEE,DIET,250G
953763,468,HEALTH,STORE BRAND,PASTA,WHOLE MILK,500ML
615878,719,FROZEN,GENERIC,VEGETABLES - CANNED,BONELESS,12 PK
761551,390,DAIRY,PRIVATE,PASTA,SALTED,1 GAL
589904,583,DAIRY,GENERIC,SNACKS,BONELESS,12 PK
666683,793,SEAFOOD,GENERIC,COOKIES,WHOLE MILK,1 LB
193267,557,BAKERY,STORE BRAND,VEGETABLES - CANNED,SPAGHETTI,6 PK
791249,907,BAKERY,ORGANIC,FROZEN MEALS,POTATO,500ML
412988,404,PRODUCE,PRIVATE,BREAD/BAKED GOODS,SPAGHETTI,12 PK
988776,84,BEVERAGES,PRIVATE,CHICKEN,SALTED,1 LB
553804,654,GROCERY,PREMIUM,VEGETABLES - CANNED,CHOCOLATE CHIP,500ML
909525,529,BEAUTY,GENERIC,BUTTER/MARGARINE,BONELESS,32 OZ
868832,955,FLORAL,PREMIUM,BEEF,WHITE BREAD,2 LB
