household_key,DAY,COUPON_UPC,CAMPAIGN
5204,508,55818061,21
1130,54,12085858,17
3678,678,28652202,14
9282,459,54775751,22
5460,691,45299634,24
3986,601,38826965,19
4456,658,73176874,1
9604,636,93731594,9
4897,188,19645923,12
917,566,18355096,8
1421,693,25177138,1
1550,380,24300890,26
417,361,99597386,16
3753,605,25780987,10
7265,164,68376467,17
6667,433,92685164,17
4192,133,87689842,23
8903,490,92466415,13
8828,222,34039232,27
7680,118,83708540,9
1964,483,78336469,4
2290,684,92973540,15
379,562,62328329,6
520,563,28943669,13
4281,604,92696931,17
130,514,60118307,6
4214,45,29150643,6
2246,80,94476619,10
1512,663,91316196,20
4421,452,24710788,4
5096,299,20944045,30
6166,362,21686727,1
8577,180,95435325,4
3710,24,19645923,8
6726,278,12077119,13
983,66,94875047,11
2216,16,23598670,8
9570,71,44344546,24
878,463,96163472,8
8143,698,11150727,1
7759,136,71565052,24
2266,651,90495566,9
3396,272,83019704,2
5211,243,43667412,27
6888,450,67838012,2
4599,452,98275975,14
6232,596,28489361,6
7745,668,39026522,5
9969,585,20384442,19
4493,373,91762852,20
2214,577,91513742,11
9516,515,41646398,29
2205,122,48323082,26
2641,228,48475238,26
8518,44,95597361,5
3381,27,31873388,22
6865,395,75282754,26
3251,595,30593010,29
3567,192,33257209,30
3150,634,76297824,26
7749,197,57642178,18
7142,180,91513742,24
3908,538,72056008,28
9727,631,99381332,29
6888,687,90015226,22
1375,355,88461331,6
1986,611,58003672,26
3585,309,72022689,11
3835,153,48511659,5
2688,382,25874061,4
9547,205,67906341,14
8950,372,46856353,7
2585,353,86580969,8
3451,570,83161664,27
2203,235,99312350,18
4550,711,46192600,12
9331,290,80929854,2
5280,613,66907760,2
978,355,70098134,13
5885,300,31057063,23
8714,482,64096389,28
7211,310,72180708,3
9864,128,97676932,1
5488,688,24967549,21
5580,244,94658722,15
7790,41,31188392,3
2511,535,55723345,14
5514,15,51568567,22
8395,185,41273956,28
9815,486,86675697,8
3441,581,69718454,26
1877,531,88429707,10
8815,161,18027578,20
2213,468,14279765,5
1027,467,65073504,4
6090,355,63689016,28
4914,706,76867755,9
4008,590,17447819,15
7479,387,97375080,5
5788,682,63276115,11
4840,196,38799611,15
9234,418,48457309,16
5272,15,19644246,12
7246,594,60785611,23
2278,517,99215056,15
1262,592,76238201,27
7070,470,15982118,20
1069,538,91160817,27
3758,702,74702125,18
4880,547,54792608,15
3927,26,59710132,28
1837,366,46856353,18
8439,5,90399742,30
9385,118,25473705,4
5790,475,92794974,26
1270,253,58593418,30
8150,194,77946614,27
6551,138,35683561,20
5198,102,28283668,25
9178,288,80773412,30
8787,466,13606280,11
5754,467,45680919,24
6055,262,79316127,28
7445,13,11511087,17
780,671,95246123,18
6362,111,13240789,3
2730,54,32338733,14
8281,110,99265772,15
5059,38,40764101,7
996,324,10185957,19
3268,387,53544427,17
3891,677,64601382,13
5354,196,65719218,7
7970,38,51132337,23
3150,217,75867088,5
6507,410,26966884,16
6235,200,80762542,6
1883,353,56247049,6
9022,439,29526090,5
4152,620,75776826,12
4031,383,11051970,5
1501,690,86559326,20
4786,397,23574739,4
6371,474,73738722,26
2020,175,62014882,30
985,181,90448721,14
5327,286,14057397,1
8116,482,48221282,24
935,50,98358986,25
2480,694,45219592,9
934,160,19074805,22
4304,44,32041799,17
3891,344,62087767,17
4604,216,54206544,3
319,466,68852182,25
2936,404,85814459,25
7661,633,85300315,18
5075,6,41273956,22
178,656,57532393,22
1309,281,87301153,19
9017,334,24364182,20
9243,457,53876386,11
9369,390,49096946,29
6172,650,41406113,10
7952,341,10550551,11
4069,169,97803270,27
4481,598,67973478,9
7064,514,16165114,18
2277,399,43454406,27
4261,296,92955808,21
3398,344,22727304,16
9727,528,61509030,12
8120,90,85227723,29
2305,474,24805011,5
7539,634,57050341,15
5727,119,50965433,2
3650,14,79776481,23
935,51,81967391,16
808,440,96780072,9
5369,518,18962009,26
5744,612,34289861,30
3529,158,65555817,21
9344,687,23796561,1
2743,62,46241254,21
1892,226,94375670,11
5925,453,31283919,12
3535,534,57462106,9
8717,527,96468870,9
8982,528,58629377,15
5731,178,19276547,11
2403,245,72630620,18
1230,63,12311622,28
2427,697,73929890,18
6403,397,89573784,21
8934,529,19074805,27
2533,169,77497468,18
2321,471,15089109,21
12,106,74681820,23
7133,567,95828726,15
9562,164,52318226,19
4365,582,30432583,27
7110,575,14636558,23
3266,24,50392548,20
3092,660,68240856,29
3398,293,41769469,25
7396,517,66278158,27
7531,177,74482182,18
346,711,50670859,1
7161,142,54058816,20
5883,353,54344965,21
5200,502,48199703,28
3661,210,18383203,8
5095,624,35368275,16
2257,694,99035165,28
4970,117,46484351,11
2719,209,40412706,3
8911,140,78020154,7
991,279,74702125,13
672,597,62567767,6
2449,76,68924934,22
8910,459,43671682,10
1026,123,20584125,8
1949,531,31238309,18
2482,494,57062845,18
8010,346,71459437,22
5019,620,37790689,15
5881,176,47387052,18
6982,85,61839507,20
8806,340,48585827,19
7196,547,69133108,12
1115,263,83686331,16
7290,259,73364449,27
6335,536,24809768,10
1568,449,42485425,2
8716,215,77234185,29
7598,260,83833821,5
6558,119,55837728,8
4386,258,89920043,8
1398,83,20294994,3
5699,251,29132558,20
5646,568,43865158,9
1138,523,97177755,26
8740,345,87795189,13
2401,628,92087571,28
5820,49,85667821,6
6439,483,73174528,29
472,292,29639317,18
5635,591,56546677,6
3056,174,80454195,15
2090,220,23214762,24
9571,2,95799731,18
1336,654,63723642,17
4921,272,97823755,25
8476,252,43706680,6
3989,491,97482521,8
1992,505,47911584,9
8230,635,96952207,3
9765,386,65954919,4
1762,692,93615561,5
2074,385,51371594,13
7662,104,67571162,18
5586,18,79555449,29
7530,298,44440825,27
8228,366,43454406,20
8627,348,23846792,15
6103,480,50354880,6
4648,8,13627612,7
6029,503,75298159,1
4980,113,39762838,19
4135,316,41229706,16
3575,556,60911632,7
9762,662,62297432,24
8557,403,54800053,26
1449,630,61903442,11
2663,353,91246144,20
9265,349,81380993,8
3368,606,12053195,26
939,629,90251572,26
4364,156,12316983,28
4063,676,95775094,8
7161,667,70217347,3
5673,578,33327369,13
6702,609,60964174,25
2649,710,54800053,28
8625,656,66676053,4
4010,338,53837891,4
267,225,58051654,1
1649,144,22099113,30
8728,448,60659597,20
1885,438,18066503,6
3909,83,20751667,8
9159,339,19332219,7
2958,332,23561861,23
3621,122,12861273,11
7523,571,30049923,20
5799,446,27494818,21
7396,695,99571971,28
5135,162,85760679,10
737,558,31627540,28
3549,533,86138728,6
6310,355,69140039,17
503,472,87375775,11
4716,344,75995044,4
8335,87,38454013,21
4572,25,38065491,16
5074,432,74317519,26
8668,252,97086310,3
2716,132,97113636,29
3932,143,34910477,12
2671,18,75061597,8
3697,621,61209507,27
9862,39,62592467,5
7609,247,33702953,29
8037,551,35582896,6
36,62,66719806,8
8965,63,84607997,24
7149,337,69819433,17
8503,589,17166695,20
1665,90,90863121,17
1682,298,19422325,27
8114,108,22140757,7
9138,183,41791304,19
6522,198,59514993,9
7686,333,11511087,19
872,536,82523239,24
2220,314,89475881,20
2841,703,58299691,13
7262,68,18953431,3
3905,392,50326002,3
5606,640,40991175,10
5991,541,64919003,26
7118,454,48366044,27
5605,657,42431685,7
5317,1,39380585,26
4539,395,50060231,28
6879,691,45407694,16
1346,666,96313706,2
1918,315,99396741,16
7808,242,32714029,10
6054,446,99015394,30
8307,273,33886803,21
9243,521,84582023,3
5158,471,29986063,20
4271,457,39739572,30
9533,592,26324429,6
5072,574,94157531,10
8962,635,36277543,5
9646,237,31135029,20
4165,433,90210572,25
5247,565,88547055,20
9646,390,46164728,25
5723,699,57623632,13
1744,581,25846513,22
4784,66,30665406,29
8135,413,86446196,24
6684,470,55396347,30
7281,231,56955268,4
966,254,12728130,5
1984,496,42419003,7
4737,503,13876935,3
5004,122,66282464,11
3957,117,89036561,2
1499,658,14945196,10
3092,495,54967087,1
7296,245,57910222,28
3510,25,44637521,18
4625,182,55356365,21
4993,332,58018240,21
6710,45,21955819,13
4883,360,80802517,22
8810,247,67800802,18
8449,513,40081439,18
7238,667,26119227,2
535,216,73671653,18
916,139,57039539,20
9920,147,50519209,20
2167,310,93740381,2
8419,51,66716403,18
1817,21,60702385,4
2269,706,66779650,29
4943,189,77303572,20
4500,406,50829178,27
1319,212,66181242,17
1992,201,82142616,18
2531,213,85543126,25
28,243,56112666,21
2331,562,92607053,18
7892,53,85837446,12
7679,391,13369852,6
5962,585,16859446,9
678,334,57983957,7
7036,86,21237603,26
7095,345,63558555,25
8950,145,73061189,27
9808,220,15092985,21
3421,562,16520903,7
658,491,12959698,13
1079,422,47198753,21
277,435,96103727,9
9530,608,74135432,5
3785,222,27496089,17
5527,292,78590314,19
9570,60,15576255,15
9131,689,67076372,9
9418,200,18510972,14
5722,148,68628605,17
7951,331,42778758,19
6964,197,69158423,25
1307,653,76665627,19
4215,557,39380585,18
7991,587,93156271,5
5692,544,82476611,17
4259,327,45002010,11
2531,496,51122959,26
1710,572,85319870,24
9521,192,69326303,30
9870,352,70823687,21
3965,339,81087176,11
8326,502,67793267,22
9190,223,60524121,6
9564,352,14673932,2
954,332,54112171,12
4294,411,59217654,22
9149,378,12849966,3
6084,236,41753107,24
2573,626,30415577,4
8201,510,35041618,12
9170,317,38508458,25
8631,317,16138440,18
9681,520,46880331,16
7329,581,22715652,8
321,65,51165955,17
2578,312,22885367,26
7564,378,33168589,28
201,104,29687358,25
1497,331,48511659,25
4032,614,98442809,7
9410,582,18959446,4
4412,71,12575245,22
6612,104,11324214,26
3465,194,81582016,8
7236,555,44466924,24
8328,689,75776826,1
8961,465,57032352,29
6762,596,43712385,19
5682,208,93067398,29
1238,421,81716821,17
1416,405,22496124,29
4335,440,54775751,5
3426,272,51805011,14
2826,225,13190443,27
324,499,62351025,16
4045,488,91904662,26
9483,45,51556535,29
9881,643,34951130,1
2681,34,56141984,20
8979,457,28008750,16
2710,86,50423202,17
4887,276,56071565,5
2325,411,51389362,10
205,437,14483649,24
8023,410,98540330,14
1403,36,69474970,6
2732,483,10003790,2
2153,502,13394788,19
3548,577,36815598,10
1925,316,72458593,23
4128,136,10996924,7
2403,335,96517717,10
7554,102,11811298,21
4996,620,89198222,21
4116,514,13681608,2
8998,572,48329651,4
9019,545,57940059,8
3110,266,63825676,21
9802,265,95561683,28
7537,705,70701853,20
1141,695,23663009,18
1151,337,43070633,2
350,376,86162320,14
4394,693,14180260,9
126,361,65954919,4
2309,361,52672722,7
6772,310,65339660,27
9975,245,51127292,26
9184,187,74624816,30
6600,429,25874061,25
9712,662,11187537,22
2796,283,72460987,25
3473,144,28531693,4
3892,367,97482521,24
7068,541,10816136,20
7544,166,75545861,24
9632,705,34726914,2
2896,700,13899689,29
1869,519,32097682,7
8037,239,94555820,17
2763,214,65021590,13
7077,119,83745481,11
545,321,50856440,29
5267,334,63714355,3
7957,637,56415157,15
9399,409,92979145,13
9611,641,22116580,4
5070,147,47833595,11
2563,564,18683892,1
9906,163,77759325,10
7627,209,47885971,2
9472,391,57225549,26
9549,402,85543126,12
9341,141,24810813,12
5612,676,44734068,27
9993,227,19096814,21
7819,305,22232388,21
349,385,75679077,24
9596,196,87493124,11
8454,510,43012961,10
4204,21,50649051,10
9848,683,19922286,16
1539,515,24583296,14
1465,177,57581158,6
2244,666,93470805,16
6599,602,62099729,13
173,649,51789040,18
1205,434,73008710,6
3086,518,88506752,26
4812,261,93785090,10
9635,494,70387952,6
8278,506,47605741,27
958,4,32968272,25
2893,367,29401356,13
7600,641,93966848,30
9752,314,13884067,28
9226,40,10476379,10
2772,9,66878552,13
7772,585,66282464,13
1471,395,32679881,14
5461,506,57597123,11
8330,540,56162142,9
1826,655,57264418,21
5985,500,80485229,3
7048,128,15599815,22
7124,195,20850822,7
4763,680,65586146,12
7398,260,25731744,18
7139,116,58106694,25
7670,368,13221706,4
9630,583,46584170,1
6659,142,77077426,8
6799,188,10050600,3
1423,551,61792920,2
4439,398,57749300,14
3303,680,57371920,19
6633,397,91304353,21
1381,253,30640584,19
1171,639,37068211,4
4697,606,60001905,23
4221,617,52772589,19
763,587,97937506,10
4577,598,90114426,27
1782,227,22613722,1
1464,331,23484233,2
4932,6,28181869,28
1578,234,71493742,25
323,614,21632673,23
2754,386,60447273,7
103,529,91660991,26
6565,551,95113615,28
328,354,51936274,3
3901,612,10366987,29
3585,528,92635627,30
36,570,71384406,18
2678,168,49532061,24
5992,447,60650011,26
5412,529,90476662,19
6087,97,49881752,27
6140,512,88687443,10
30,443,40980848,29
9795,324,16182324,18
6120,438,19074805,5
5944,234,38751663,24
9590,54,53857847,16
8635,233,99539775,26
1455,561,69502059,6
9252,43,27826969,6
818,76,88598201,2
1409,150,89837268,1
3998,161,95646189,7
515,528,76536987,25
4739,399,52700303,25
266,29,45779828,15
8678,290,41638166,4
6417,534,57371920,2
2815,678,65043663,3
4221,94,85070165,30
1142,497,63858190,16
1446,518,79285590,22
391,399,65010933,16
5390,387,90583057,13
3978,707,87449577,11
8841,350,32811632,22
7966,241,36965282,2
4750,704,45712758,9
7994,256,67545229,11
589,554,20177805,14
4604,31,52672722,23
2916,127,55578470,4
5638,157,84861379,23
1412,669,79366334,5
7969,93,75844827,28
7191,629,84878133,19
2682,96,89632940,18
7103,555,23975470,27
6064,621,20212701,26
9549,196,14639172,16
141,298,68702877,1
8204,609,89256282,9
6482,573,38799611,28
2926,177,25313554,13
9141,285,30069892,17
5390,148,59010413,27
2609,306,38751663,12
3355,647,78013379,11
5592,544,94793920,16
7663,534,99115417,3
9787,42,25290945,5
5341,582,43599450,19
9025,180,71704573,4
5519,437,42620456,8
8751,553,95068926,1
1900,122,43247291,29
7486,315,91579852,3
8671,120,84022753,24
1199,286,88793814,11
7252,128,18622239,25
368,658,53508125,30
2319,371,52280571,17
8165,288,21165351,5
1193,75,43706680,23
3940,257,32145918,16
191,250,98490359,29
1845,609,53882791,30
4746,212,11794856,7
7519,694,83234448,14
3128,522,69403270,20
6106,204,32985482,25
2233,312,42428328,12
8830,614,43633000,23
1902,528,78587524,14
8161,442,33133651,14
5331,194,22088544,19
2188,601,41407954,13
4436,69,81490971,12
1526,101,81326112,22
1624,555,93785090,29
6540,184,40980848,15
9512,387,99433243,7
9296,489,15693686,5
9276,122,11194782,9
8279,351,84113069,13
1234,273,18774880,14
9923,90,81366468,9
1307,392,49176234,1
9795,449,56263999,5
9167,694,18974471,3
6772,480,52527092,29
2926,319,80180328,29
9323,21,79672038,20
7218,322,36736310,8
4023,493,41617129,12
8339,429,48703145,3
9474,418,57620173,22
5217,514,12727329,18
8821,511,64144769,24
8548,371,84470023,6
5435,670,17950317,10
6376,449,98459715,30
1313,41,33802109,19
9667,658,10646260,1
3607,560,72093872,15
8962,431,29668380,28
9008,40,51211610,2
2082,124,31756842,1
526,364,66217761,23
7758,571,28442362,4
2849,463,63633460,13
1673,186,79057851,29
5420,104,82522246,26
6981,628,52105015,12
1388,710,36105374,10
9896,239,89013976,24
1119,532,14794872,4
9825,209,11771298,26
2901,298,43851202,13
1737,602,97363432,15
6484,379,74432417,23
8620,543,79076129,6
3867,22,36859761,23
4629,131,35439795,19
5397,421,83167569,2
9614,121,79658111,24
9746,171,13480400,24
987,667,15197634,15
6541,247,43305448,27
4711,333,65124233,23
18,694,95799731,7
720,663,37189240,3
3685,39,83999688,22
4671,690,28309818,18
3719,653,18383203,2
2968,149,75670376,3
1050,377,10550551,3
9613,352,50683769,22
7999,659,24656182,6
1649,431,12252689,11
2849,279,70285533,23
6283,105,21974654,12
5975,678,11818524,6
6047,134,72589063,5
8610,112,92523133,25
5159,613,57910222,14
6968,485,61275376,17
4953,37,15127408,10
4894,314,59291034,3
4778,174,20276648,7
6644,711,48238419,28
8532,409,46548777,3
2013,696,47097924,24
9485,592,87553984,15
8804,343,50953919,9
143,23,55966197,27
4777,500,80053585,15
9328,595,40162530,27
9381,680,66918732,16
3519,264,93856197,6
6331,37,99155765,4
32,298,68700508,7
943,316,69047384,13
2738,210,51781710,8
2491,239,81770312,23
8868,490,21077642,6
1768,107,25698274,16
3581,624,19757581,29
799,372,16545445,1
4242,148,50519268,1
8249,585,92842116,26
5167,685,72949232,30
5371,406,73738722,30
8869,347,55241387,29
1475,560,89483574,22
2353,615,63138507,23
1700,601,55818061,19
485,351,85760679,28
4845,33,89790750,12
4473,89,76838914,25
3488,612,77202888,13
4084,516,59884234,27
5923,630,14995077,12
7151,3,49427743,4
641,516,95799731,29
7583,382,80458462,1
3846,429,43744943,26
4544,618,18953431,27
321,294,93850372,9
1686,488,89720135,11
3087,141,84782428,3
4212,478,66586472,6
4152,92,80615229,19
8341,556,72284652,30
7323,553,64286168,13
8008,288,16530920,11
8223,528,18077050,25
9808,440,24682598,10
5318,226,79421675,21
7198,290,38726556,4
7696,247,26797534,16
6905,18,94974851,2
7415,512,29399291,18
6134,430,76574969,12
8240,165,22978249,6
8375,47,66081588,10
9280,709,83074829,23
5881,570,29655425,21
3067,570,75527575,12
1193,191,78711974,15
781,662,15775023,25
1895,336,68772935,5
3046,136,27018603,4
5145,343,70139240,8
1800,232,69470886,15
3020,695,68426648,22
9344,558,94154813,6
4398,700,21665833,20
1977,153,81173279,11
841,698,73347210,23
5670,6,75762009,19
1004,30,15509540,12
7361,657,79996322,25
2921,115,27585001,15
4868,518,44004963,15
2861,552,27279343,24
680,86,13368016,29
9649,71,68646549,13
4442,263,65038794,18
8281,23,70711523,11
5131,286,18011406,20
4982,39,62087767,21
181,189,22772740,7
8243,208,64884770,7
2286,270,55051809,26
923,394,65620833,19
8747,116,69811014,21
8479,144,43975447,3
7326,59,55517298,7
3333,420,75168292,19
3637,494,73813041,19
4750,514,15030723,26
8284,485,64577423,12
9354,433,72217894,11
4367,582,86173068,8
7656,176,30296550,12
6864,38,23276620,6
7587,156,81120337,13
3546,458,16133795,27
1897,385,44370546,20
5316,654,97430542,26
67,540,54135971,7
2574,327,60725231,27
4104,518,19506826,11
2489,119,66844232,2
7193,565,29222135,27
2329,49,83604334,8
8129,287,13012927,23
3442,288,84148173,6
7223,167,11386003,16
6081,250,60925790,24
1002,252,57761101,1
9756,81,97897876,12
2923,210,48582242,22
9548,106,98143483,20
1095,607,76366236,9
3033,630,22293827,14
3788,355,97780424,18
2422,325,23387146,30
4061,631,26725327,14
2052,23,77845029,20
690,501,19622596,13
9726,340,20570778,27
9089,417,93042726,21
8353,161,37813717,5
1323,394,55336871,6
6262,579,85271464,20
3427,554,23216929,7
854,271,18953431,17
3820,340,37368414,1
5594,251,91140558,26
9502,381,99924029,13
4150,355,86863934,18
1651,38,73758163,24
9823,222,42569546,17
9879,380,29104845,8
8194,363,67160767,11
5262,440,98062049,8
1223,83,58931275,9
3918,318,79671751,2
2699,43,58084875,16
5215,255,91107543,7
5305,701,46350912,22
3297,115,29279231,11
2808,337,84406582,26
9141,381,77608943,15
7588,352,35054118,26
4414,332,57968892,28
1299,239,86446196,30
1311,630,45612772,18
888,232,86503899,3
363,228,89767899,5
3590,589,35120595,16
287,589,84002926,16
1970,182,99415634,4
5713,119,37380654,7
713,447,64224113,4
1882,271,73705080,17
2235,450,23300462,28
1007,403,14451952,3
5693,146,87447892,11
477,620,92957394,6
3387,313,14850100,12
8494,656,88161155,17
4982,82,76595282,26
2160,119,52347159,14
4812,61,44958134,24
5660,606,37142065,17
8937,663,56538436,13
9071,602,79996322,7
3876,422,87197153,10
3855,404,11284905,14
3941,638,57295760,12
8593,49,43547857,5
385,110,56749618,15
9859,116,73447716,16
9085,537,86484794,15
7850,161,47579592,2
3438,130,84761142,25
5217,21,24864281,2
8564,247,84423736,29
9965,538,95041348,30
1990,597,84820694,4
8726,673,89616644,21
2284,371,53369898,13
3920,162,38605108,7
3582,236,38299201,5
116,631,87882295,11
7149,641,61208094,5
9898,618,16425658,4
3391,369,99381332,25
7943,580,18713803,23
5605,635,50045673,10
1377,711,13421186,7
9605,57,76691833,21
