household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC
3966,95806904,98,172829,3,60.99,8,1.35,2119,8,1.98,0.82
1431,23314154,173,859857,5,24.85,445,3.13,1071,45,1.02,0.7
7268,15406788,377,425360,3,33.06,212,2.47,619,87,0.77,0.31
5834,49468212,629,946708,7,155.4,43,3.32,796,76,0.05,0.19
4476,86534358,624,491925,4,2.12,125,0.59,1389,100,1.48,0.42
953,36084611,653,914713,5,182.5,100,4.84,1846,31,0.64,0.61
8879,74401699,241,572190,8,277.84,317,2.92,1887,67,0.42,0.05
3315,51451119,492,972618,8,156.08,290,3.4,1563,90,0.55,0.73
3706,28794249,123,778003,1,26.86,311,4.24,2178,88,1.9,0.2
8288,97385737,466,585878,3,75.75,146,2.84,1537,69,0.22,0.15
493,28692215,595,221916,6,168.24,455,3.11,700,19,1.13,0.17
3140,62677255,19,686374,3,120.75,1,4.49,1103,69,0.87,0.39
4663,30655020,304,776207,8,245.84,136,0.49,2107,62,0.88,0.93
9674,80265644,112,872184,8,138.8,78,4.5,1885,89,0.87,0.22
8334,92578431,287,577856,6,86.4,165,4.78,1615,59,0.28,0.78
7894,63589149,131,417362,10,246.4,453,3.23,722,36,1.35,0.31
7325,90724184,353,110387,10,340.4,109,4.75,1136,13,0.22,0.21
6752,48661135,346,411060,8,86.96,467,4.46,1262,83,0.99,0.77
1901,99502240,187,191877,7,284.27,62,2.27,810,3,0.45,0.87
8626,91715526,429,668232,4,182.52,429,1.94,1566,102,1.31,0.36
8111,12964606,190,799736,10,219.1,329,1.58,1937,36,1.58,0.59
4316,66476103,399,592534,10,327.6,16,2.54,1478,1,0.52,0.1
2303,91410332,400,651018,2,41.64,388,2.42,793,79,1.35,0.85
185,25536027,112,894131,9,53.19,257,4.68,1419,94,0.44,0.76
739,63718097,630,196445,8,226.56,44,3.05,1261,102,0.16,0.79
8098,13998992,515,766109,6,264.0,490,4.67,1700,1,0.57,0.59
1139,80611098,561,804395,8,35.2,366,2.11,2031,6,0.7,0.44
7066,47609182,205,626581,5,6.6,279,4.32,2198,16,0.54,0.51
2622,84985999,55,282326,6,168.36,355,0.38,969,64,0.28,0.54
2001,91188134,414,120787,10,100.0,41,0.27,817,22,1.5,0.91
1773,87902554,646,513422,10,32.1,26,4.4,2018,87,1.8,0.95
6340,51989041,308,933495,1,36.16,128,4.57,1677,46,0.63,0.05
4475,52835280,97,473594,5,159.45,327,1.57,1157,96,0.46,0.45
2344,56904999,222,374171,2,83.08,423,4.62,1817,2,1.34,0.93
221,45766835,650,983831,2,83.4,474,2.45,1350,18,0.01,0.13
2141,61967099,117,112064,2,67.96,94,4.49,1930,18,1.27,0.39
9849,94997625,513,824960,4,40.08,366,0.42,1496,96,0.4,0.87
6861,49969811,224,889138,9,127.8,147,3.41,1141,78,0.9,0.25
6673,59551715,51,442175,10,353.9,473,3.47,1975,87,1.7,0.75
2648,10584596,14,134886,3,88.41,321,3.25,1149,16,0.71,0.38
6253,69100088,154,708647,9,416.7,465,2.12,1842,22,0.58,0.42
9685,11149511,514,458384,7,169.12,466,3.09,1273,43,0.56,0.18
7110,33254709,242,190443,4,102.32,453,4.9,2072,48,1.01,0.64
8078,26702038,148,163459,9,168.03,129,4.46,973,90,1.26,0.46
6098,28825726,409,762901,5,203.2,446,3.94,703,17,0.66,0.84
6328,26517319,513,776710,3,31.86,481,4.31,965,69,1.29,0.03
3129,78342270,415,602230,4,5.72,379,0.02,1901,75,1.53,0.44
1511,37979023,510,920367,7,35.49,85,3.4,1222,13,0.31,0.95
2212,90989547,442,989643,1,1.62,428,0.5,990,16,0.03,0.9
672,67761180,16,682487,9,324.45,174,2.17,1717,62,1.17,0.48
2783,27994336,447,586490,9,61.47,436,2.32,1874,20,1.26,0.71
6355,36465540,195,742824,6,76.68,397,0.1,2083,75,0.87,0.75
8968,70338382,588,927556,8,284.4,214,3.22,1230,47,1.38,0.9
575,28430021,294,966893,7,249.13,164,2.38,610,72,0.7,0.4
1291,38490040,429,549971,6,44.94,179,3.83,1334,67,0.65,0.77
4745,25589418,123,281463,2,16.66,91,1.06,812,73,1.86,0.2
6567,97452762,124,297554,9,204.75,439,2.16,1812,65,0.97,0.11
6901,42330113,174,519322,8,313.6,223,0.17,2068,47,0.99,0.91
5681,10928154,140,838517,7,34.58,345,0.56,659,74,1.43,0.36
4505,40725518,682,479089,5,6.7,397,3.62,2117,63,0.46,0.53
9614,15568495,505,737873,9,111.87,128,2.98,954,24,1.28,0.71
4873,75990146,409,454659,2,47.54,341,2.45,757,48,0.71,0.93
8988,35144751,119,258690,3,127.5,320,1.82,2180,92,0.53,0.76
8209,64728228,647,246070,2,30.74,145,2.1,1712,73,1.71,0.33
2903,45867862,345,913887,8,371.2,477,2.94,746,36,0.23,0.07
9020,91774408,458,922535,7,289.38,494,4.41,1137,11,0.42,0.53
7996,16449753,303,425757,6,236.88,416,0.18,1297,19,1.74,0.94
6747,94268169,570,704882,3,144.48,274,0.26,1403,97,0.45,0.72
6659,85509527,277,798173,10,321.4,457,4.07,2037,76,1.76,0.77
798,90163901,100,410784,8,120.08,38,0.68,946,91,1.69,0.06
2585,78096977,240,202969,10,220.1,212,3.17,1464,54,1.94,0.62
3255,64815849,506,268010,7,272.86,460,3.89,2039,86,1.42,0.13
1795,67376626,272,937502,2,11.68,15,4.84,616,8,1.49,0.78
6014,78069942,26,236828,7,97.79,129,1.96,716,24,0.69,0.51
5661,89735073,369,668794,10,252.3,223,0.39,1443,21,0.37,0.99
6421,35697714,327,903180,9,243.72,109,1.38,1755,56,1.63,0.74
2701,92628834,694,395019,6,194.64,397,1.9,1453,100,0.47,0.63
5522,38687061,657,428655,4,184.8,234,1.69,1956,95,0.9,0.18
7905,87101614,640,110049,5,113.75,480,4.99,1861,7,0.51,0.73
3883,92883163,325,113428,5,164.0,6,4.61,1516,28,0.33,0.75
852,85800005,10,341165,7,15.26,468,4.25,1527,51,0.96,0.08
517,76751241,41,787145,10,283.4,14,0.98,1411,82,0.47,0.63
7701,40911694,609,474076,3,51.21,29,0.22,643,21,0.87,0.94
5344,40439876,498,849290,9,155.52,261,1.93,2161,93,1.43,0.74
3383,73878026,90,529697,8,182.48,368,3.12,1740,98,1.52,0.24
9134,77438343,528,300429,10,197.0,417,3.1,1336,38,1.33,0.8
6270,60379426,312,683230,5,118.7,125,1.97,1684,101,1.69,0.52
730,95815262,114,468809,1,25.85,424,4.16,963,36,1.92,0.52
5841,66343804,561,716969,8,302.32,216,3.3,2168,89,1.89,0.14
4621,63555524,24,970692,5,48.9,396,1.35,1440,74,1.75,0.65
8583,76422565,663,630277,6,147.78,139,3.7,1937,45,1.23,0.43
698,86644793,562,119937,10,196.7,275,4.99,2060,32,1.69,0.66
1038,78888716,3,992319,2,53.04,69,4.72,1922,47,1.8,0.27
5584,37787152,565,434385,8,341.68,423,4.72,1534,33,0.07,0.37
4721,31915678,246,285411,3,99.21,151,3.5,2177,34,0.31,0.26
5282,61651100,504,447779,6,62.58,98,3.03,1881,5,0.92,0.78
71,14350134,442,803480,9,361.44,391,4.53,1345,9,0.99,0.19
1083,84574789,210,225378,4,148.68,96,2.48,1745,13,1.96,0.38
9596,14249382,201,829605,9,237.06,218,2.19,740,46,0.78,0.98
9741,11430063,237,555834,3,60.3,269,2.18,1327,75,0.15,0.3
8037,75248254,371,120192,2,29.18,241,1.0,1275,21,1.83,0.37
9806,97718328,467,471207,1,2.25,393,0.71,2118,91,1.46,0.84
8583,77071495,474,136062,3,120.18,186,4.4,1597,40,1.84,0.41
65,39434090,109,582589,10,53.2,455,0.46,925,24,0.67,0.57
2252,13571079,671,462575,1,19.6,401,4.32,1266,22,0.13,0.93
5097,18529893,81,361887,7,336.7,16,2.54,1362,76,1.25,0.26
6964,60377762,297,745977,2,24.3,443,3.56,727,101,1.9,0.12
9673,51958849,303,961650,4,104.64,299,1.48,1087,79,0.9,0.86
3539,29302849,474,514686,4,106.28,181,3.53,2073,16,0.5,0.19
9775,88754509,308,424217,1,7.39,363,1.47,1220,12,1.08,0.45
6100,47563564,192,363417,8,259.68,11,2.99,1339,29,0.13,0.44
7482,10852984,329,106972,7,13.02,401,3.69,771,41,0.1,0.66
4862,98282485,546,142619,7,146.09,198,4.88,1532,46,0.36,0.87
1008,53339039,255,109475,10,199.1,401,2.42,756,40,0.16,0.91
4498,24040431,613,488684,3,115.8,343,0.97,1394,32,0.71,0.61
926,90930981,557,546268,9,420.93,176,1.05,1046,92,1.55,0.8
8550,64145295,189,347413,2,72.96,357,2.25,1256,85,0.24,0.38
6027,58384477,276,467524,2,19.68,444,0.17,2172,88,1.87,0.04
7985,78905405,627,955307,7,325.29,378,3.56,939,20,1.3,0.2
1087,26230366,591,614367,5,50.95,427,3.11,1354,100,0.72,0.36
2004,79138854,644,208260,4,142.08,331,2.35,1511,8,1.05,0.53
3892,59690620,580,766684,10,460.1,134,2.76,1385,33,1.72,0.16
7499,22375130,419,571955,1,6.1,315,0.84,628,43,0.71,0.97
3738,59590479,282,541569,10,311.6,72,2.05,840,61,0.6,0.31
1205,19946463,645,516904,6,178.98,261,2.23,1480,88,1.9,0.66
4218,33820924,530,207838,3,128.61,72,2.61,1637,25,0.97,0.22
5006,76034959,572,997630,10,482.9,324,3.15,1843,60,1.92,0.76
8437,47519881,547,443792,8,285.44,222,4.02,1005,38,2.0,0.99
1654,69787538,435,594164,9,351.99,100,2.07,1157,38,0.23,0.35
8720,70637509,126,298788,9,187.11,347,3.72,1793,47,1.63,0.07
9312,90538255,188,961082,2,84.3,352,2.8,1668,55,0.26,0.48
1588,80949118,516,851322,9,47.43,217,3.35,1121,28,0.4,0.43
751,42266139,708,115142,5,206.6,328,4.36,1248,52,0.46,0.49
9106,52683391,474,769091,7,94.71,230,0.37,801,56,1.74,0.45
6903,71502747,148,866303,10,375.3,212,4.05,1408,59,1.67,0.57
4057,33411636,29,434501,4,24.96,74,4.49,1800,51,0.59,0.38
731,31486659,338,441089,10,118.2,295,1.08,1441,78,0.55,0.67
7960,89597557,58,313765,2,70.1,225,2.02,1721,58,0.5,0.61
8183,59243624,314,816556,6,168.42,176,0.38,1030,14,0.97,0.99
485,87092097,170,600713,4,158.04,83,3.75,1598,9,1.17,0.71
5396,49469067,592,858979,6,246.18,145,3.73,1217,24,0.85,0.73
8426,67644948,523,657019,8,51.12,20,4.07,674,12,1.33,0.98
6090,81292793,43,285247,10,279.8,227,1.7,912,6,0.55,0.04
7089,64119058,398,591013,7,296.17,252,0.94,1470,28,0.94,0.39
8556,49684518,422,922478,5,85.65,19,4.73,1913,37,1.19,0.81
2303,58848992,149,491092,10,186.9,39,1.28,2103,4,0.05,0.01
9290,12335029,94,698104,4,91.56,419,0.1,1589,16,0.33,0.61
210,97025725,599,128687,10,249.1,344,3.77,1971,102,0.57,0.5
7476,54621091,378,725772,2,15.1,259,4.88,1336,93,1.45,0.44
7064,17231842,590,506793,8,124.56,131,1.3,623,84,0.99,0.4
3990,71647406,330,930183,6,237.96,358,0.15,795,68,1.86,0.93
6143,25609769,214,362443,8,267.36,73,1.46,2076,65,0.52,0.29
3199,92977167,167,717991,5,221.45,251,3.34,1261,97,1.8,0.58
4304,83516383,312,136412,10,338.3,341,1.45,1549,85,0.37,0.84
389,50792850,613,599278,8,158.72,291,1.18,667,40,1.59,0.71
9072,57390852,656,143179,10,454.6,201,4.33,1682,21,1.47,0.79
5522,92273355,345,638874,6,235.98,352,2.14,1298,80,0.9,0.36
7959,61749433,697,728827,7,305.69,141,1.49,793,74,1.7,0.21
4952,90167990,581,510511,7,196.0,468,0.03,964,70,1.35,0.78
5154,24111281,218,716991,3,104.94,458,1.88,1263,59,1.02,0.75
3628,45803592,504,442199,6,95.34,392,0.87,2007,46,0.2,0.63
6923,22318707,482,199710,2,28.6,420,0.54,1687,60,1.35,0.7
2096,38458156,578,704882,9,267.48,141,4.28,1662,1,1.21,0.7
6067,85504572,281,821705,1,37.07,102,3.02,2006,53,0.26,0.5
4937,63027150,575,991205,6,170.1,98,1.27,1784,88,0.22,0.34
7788,23738969,404,410128,7,212.1,70,1.37,612,42,1.08,0.95
5598,59073718,74,574856,2,77.18,134,2.64,882,96,1.22,0.5
6691,12133178,49,226311,4,194.76,436,2.56,1733,47,1.72,0.9
7597,37596870,80,727086,4,43.04,481,1.51,808,24,1.49,0.94
375,87891783,315,188897,3,18.78,23,2.44,1523,36,1.57,0.61
7322,39937309,252,157280,3,128.64,322,4.93,1818,15,0.36,0.91
1452,69163787,559,593028,1,34.38,12,3.56,1473,58,0.65,0.48
6250,67567261,247,435237,8,257.68,360,3.01,917,53,1.73,0.21
1864,34534285,653,989060,3,31.08,378,0.24,1273,55,1.74,0.35
6094,11288222,62,401399,6,255.96,347,2.63,806,85,0.49,0.54
3182,59349837,156,827165,5,233.75,234,4.37,778,52,0.2,0.79
2927,90930981,521,550594,8,314.16,427,4.44,2088,32,1.37,0.08
4680,42397549,243,512722,6,179.1,264,1.05,856,81,0.02,0.21
4602,22269841,230,474726,9,72.36,414,1.89,695,2,0.67,0.77
9311,27234639,386,956819,7,76.86,132,4.8,1941,15,1.1,0.31
8327,63734375,163,286350,5,105.85,345,0.13,1955,61,0.44,0.67
9127,55760364,582,912979,5,176.65,11,4.58,1967,33,0.03,0.86
1113,93768660,672,434501,5,159.2,495,3.62,2063,20,1.64,0.92
3137,53554340,312,270569,4,9.48,155,3.64,1796,17,0.18,0.61
427,22361315,7,202188,3,92.91,460,4.18,1042,47,0.75,0.63
1989,87338060,230,547228,3,96.57,404,1.38,1764,16,1.72,0.77
1303,74659199,252,890411,6,205.62,334,4.53,1088,7,0.58,0.18
6023,89270413,502,840229,10,417.0,346,3.32,1173,79,1.82,0.41
8490,35499815,353,447805,8,206.48,479,0.4,1411,76,1.76,0.25
2247,63312080,203,659845,4,167.28,356,1.84,804,36,1.47,0.76
1609,99906367,645,668056,7,46.2,270,0.59,1175,93,0.76,0.93
2984,52048464,650,101918,1,34.62,470,4.99,1069,11,1.03,0.52
2848,58796382,426,123733,6,156.36,115,3.44,2124,37,1.82,0.27
5767,43317572,45,980174,9,214.29,361,0.1,719,99,0.08,0.31
9266,30006681,444,942915,2,18.54,371,0.54,1210,87,0.37,0.04
6529,53600881,530,475392,7,324.87,307,4.8,1794,91,1.37,0.71
1519,42761634,626,806826,3,92.49,458,4.89,1524,78,0.32,0.01
1233,13847778,270,134004,5,81.65,493,2.61,658,84,1.72,0.59
4522,90661062,216,241770,1,6.98,385,2.53,1444,37,0.95,0.27
4204,67181349,604,786957,6,128.7,403,1.56,1465,100,1.93,0.49
6021,19764110,323,668235,5,149.05,234,1.17,1567,56,1.14,0.96
6032,63296785,166,149312,6,78.42,473,0.33,1723,36,0.03,0.25
442,92976042,405,931116,9,339.39,91,4.29,1207,35,0.3,0.23
6270,38014904,24,282643,6,141.3,153,2.99,1358,89,0.53,0.64
5356,40921309,681,100309,5,92.25,279,1.55,1058,9,0.39,0.25
2872,21032308,287,219413,4,167.92,103,0.85,1402,44,1.22,0.72
4069,39728947,473,662965,9,360.9,413,4.76,924,80,1.4,0.35
1919,71842345,308,847047,8,277.04,356,0.29,1695,54,0.96,0.34
2056,24689291,397,662246,5,31.8,74,0.01,1897,43,0.28,0.44
8584,78071271,144,521523,5,30.0,39,4.51,1066,99,1.23,0.8
2229,36606831,567,842227,9,194.04,378,3.28,1903,92,1.23,0.43
5514,28799164,577,699923,3,48.06,94,4.17,662,76,1.08,0.91
5645,52842344,47,856792,4,62.2,180,3.44,1546,50,0.62,0.01
3661,83303249,384,143856,8,349.04,289,3.11,1378,4,1.26,0.3
6046,66613645,291,299768,10,364.0,73,3.47,609,31,0.3,0.56
5179,20240383,651,756075,10,288.6,159,2.3,1762,93,1.16,0.77
2785,91337007,311,562544,5,138.35,369,3.85,1893,7,1.66,0.54
124,66990451,289,555072,4,123.32,169,2.99,2049,34,0.13,0.13
9159,36032804,311,599278,5,123.4,284,0.76,802,76,1.13,0.36
5962,44447858,536,949043,5,186.5,27,2.04,1820,16,0.32,0.23
4073,34213623,552,707005,6,83.34,468,4.56,1962,73,0.93,0.36
2268,25315001,708,915599,5,192.3,402,1.97,1569,29,0.63,0.33
1498,76487239,280,212495,5,147.15,18,2.24,2089,49,0.68,0.68
2512,17029404,36,181625,7,139.16,133,0.69,2012,44,1.29,0.99
8033,48579184,342,739135,6,40.32,69,4.58,1214,9,1.34,0.48
8036,17292484,683,184363,10,366.2,14,0.77,1350,32,1.39,0.63
1129,74350228,175,563941,6,58.86,465,4.51,2126,58,0.98,0.51
8428,40921309,311,377324,10,317.7,239,3.27,631,38,0.51,0.48
1920,47976833,147,832235,2,90.44,243,2.25,734,40,0.35,0.46
6877,98216247,490,145123,3,77.31,492,3.88,1192,16,0.99,0.26
8742,92839410,29,817819,8,210.64,45,0.68,2171,70,1.22,0.4
5154,23558300,546,430215,9,113.94,207,0.43,1968,44,0.47,0.0
881,44195462,591,193532,4,90.96,238,2.68,1930,9,0.39,0.74
7519,61260508,220,529019,6,39.12,260,0.67,1234,34,0.99,0.78
3326,51817724,406,736367,5,156.0,206,0.28,1782,46,0.14,0.23
2194,90718401,290,275606,3,125.79,82,0.43,845,98,0.3,0.04
4524,73670986,104,143365,6,279.36,447,4.71,1093,53,0.17,0.98
4777,59904447,95,683288,1,11.41,295,2.24,2200,91,0.93,0.83
2903,23899923,414,469223,10,356.5,205,0.01,1851,24,0.42,0.94
1894,70062453,44,336989,3,71.49,229,0.61,1179,50,1.79,0.18
9776,98879678,191,443792,7,304.08,491,1.82,1159,25,0.62,1.0
1260,86704886,571,371483,7,232.68,33,4.12,1007,86,0.03,0.6
8193,20894467,163,396546,4,83.84,169,4.28,864,66,1.81,0.24
9481,47055102,588,957514,6,45.72,19,1.7,1802,75,1.15,0.12
7388,60877658,527,861260,6,48.84,9,1.96,661,2,1.4,0.52
9403,34163175,578,663798,4,17.56,278,0.1,610,46,1.01,0.79
8055,12390480,370,236492,2,48.32,352,1.12,1951,31,1.88,0.42
8938,66719412,439,331886,1,12.99,194,3.9,1681,48,1.45,0.35
1569,88602845,163,993757,3,48.81,69,2.51,1867,90,1.1,0.59
1498,21160267,708,708025,3,19.23,459,0.21,2022,86,1.67,0.54
6457,77237785,590,877285,2,91.6,357,0.54,830,43,1.46,0.99
5458,15835588,2,457668,1,4.74,21,2.43,1329,81,1.16,0.33
6577,21814284,651,310366,4,9.12,495,0.5,1219,99,0.73,0.26
2551,30424422,181,168607,3,28.86,459,4.17,1499,98,0.1,0.51
807,38613601,425,499746,3,107.64,484,1.95,1407,102,1.0,0.97
7000,32760624,34,875628,4,103.76,335,4.11,1164,34,0.26,0.66
2194,35314706,379,434237,7,183.61,414,3.31,643,74,1.55,0.34
9913,84893312,346,882184,1,40.81,381,0.43,1921,32,1.2,0.51
9002,12531810,125,561092,7,334.39,129,2.37,1356,46,0.54,0.9
3246,78287886,127,646290,1,8.8,174,2.31,1909,37,1.16,0.93
3423,28226986,301,879580,10,384.9,25,2.86,1013,57,1.47,0.34
6576,43835500,576,660885,3,110.91,69,1.62,1393,98,0.63,0.84
6783,99259632,319,340385,8,180.56,155,3.01,2190,42,1.86,0.09
408,23768005,145,294142,10,207.4,56,0.48,990,91,0.34,0.3
324,98742579,15,774619,2,75.44,211,3.85,1477,102,0.55,0.28
6622,18980810,498,327927,2,12.26,210,3.55,1833,44,0.08,0.62
1440,42761634,71,957539,1,29.36,238,2.92,1764,38,1.1,0.92
8546,61651100,557,891090,6,170.7,213,1.23,2102,72,0.88,0.93
4766,51763309,293,115087,6,184.98,48,0.31,663,47,1.32,0.86
1071,43878635,430,546197,9,292.68,273,2.0,1042,64,1.92,0.05
3231,99077539,568,375790,2,33.72,256,1.28,877,76,1.41,0.15
1971,26976931,158,915599,2,42.76,25,2.12,786,17,0.17,0.0
9521,90516458,507,859315,8,229.68,310,0.82,627,64,1.21,0.15
2659,92412140,265,328900,5,224.2,266,1.28,1080,37,1.34,0.53
7097,20596048,619,975280,1,2.28,496,0.77,2086,46,1.3,0.36
3990,26405733,396,941835,7,320.18,230,3.76,649,58,0.77,0.08
5948,62318803,547,994273,4,121.2,386,2.24,2174,84,1.1,0.85
2971,37324914,53,947540,8,251.04,430,4.04,1195,90,0.52,0.41
1954,96524314,697,493741,8,299.2,360,2.22,1233,65,0.23,0.53
1617,24460089,237,203676,4,40.72,418,3.46,828,39,1.62,0.12
2801,91643044,682,536219,7,105.63,152,0.25,1649,68,1.23,0.87
2769,21083539,343,216069,5,212.75,110,2.51,1667,67,0.49,0.11
2205,38327252,88,943338,7,221.06,496,2.53,1487,90,1.33,0.74
8305,89583948,352,594250,4,48.28,130,2.2,746,80,0.65,0.99
8039,62605890,528,537243,8,81.44,173,1.37,1681,69,1.65,0.9
3906,95128499,224,522651,8,119.44,1,1.36,973,5,1.24,0.11
3277,91089443,598,962360,3,7.77,319,2.66,2115,7,0.98,0.18
9178,95622801,241,799428,5,34.95,228,3.08,2191,18,0.76,0.91
3252,11700178,549,432156,2,13.2,441,2.0,624,28,1.54,0.85
90,93435087,182,702356,6,143.94,166,3.83,2052,87,1.25,0.54
6750,51229040,341,477180,4,166.64,42,3.51,2113,43,1.48,0.9
3705,49889267,382,872461,1,11.76,346,3.13,713,64,0.23,0.42
8044,90833626,705,157734,5,119.6,78,0.47,1805,75,0.99,0.13
5655,32959753,206,446172,1,48.63,445,1.3,1548,11,0.92,0.67
6843,57995665,669,295162,4,8.96,259,4.09,1898,32,0.64,0.05
4309,43317572,227,800075,9,306.99,198,1.19,2083,52,0.76,0.82
840,20779615,315,757848,8,22.32,217,1.56,608,30,0.5,0.64
5045,20336852,401,558992,9,145.71,238,2.81,1854,5,0.6,0.71
4695,91177769,190,999014,9,136.71,287,3.58,1359,69,0.78,0.96
9271,89035485,100,329071,8,357.36,470,1.59,994,88,1.03,0.45
4723,62406668,600,789616,10,392.1,280,2.99,1311,88,1.1,0.46
5020,39007384,216,549140,1,49.75,385,3.19,1337,41,0.53,0.59
9395,31978652,609,955915,1,0.69,157,1.28,1092,102,0.63,0.82
1556,34858328,153,633266,3,148.44,102,3.11,1703,10,0.51,0.65
7928,61125943,578,320860,3,58.95,20,2.21,1069,51,0.61,0.38
9681,36567914,349,912040,9,94.95,242,3.03,1486,11,2.0,0.3
1122,48678244,201,437799,10,307.6,303,3.5,1081,24,0.21,0.21
7904,34919482,13,580997,3,113.91,232,0.56,808,64,1.07,0.43
6689,41517839,142,241770,9,24.93,492,3.62,1173,100,0.61,0.57
9280,43640806,384,234486,5,171.4,247,1.55,1865,82,0.3,0.34
4428,53137640,538,728971,10,356.4,70,4.68,1079,14,1.96,0.59
392,38327252,535,575815,10,258.8,348,1.84,790,69,1.34,0.84
9955,93648399,60,453926,7,71.54,147,4.47,1253,101,1.63,0.87
6467,77903058,197,796536,5,164.9,431,3.45,2055,56,0.39,0.33
8771,90798064,601,231614,9,59.67,65,2.81,965,100,0.42,0.25
616,78333776,461,187497,3,140.07,492,3.26,1379,39,1.53,0.26
839,85284503,511,171934,6,275.58,144,0.59,2159,83,1.32,0.27
7927,35772492,233,534347,1,33.11,31,3.63,624,26,1.87,0.95
7117,57320396,559,872844,5,2.6,486,4.5,1756,92,1.51,0.42
5689,39431725,112,973436,4,83.4,199,2.37,1530,4,0.36,0.25
7594,15123677,342,877962,10,368.0,461,1.54,1158,4,0.39,0.11
5257,65435239,286,857499,3,90.03,398,4.67,1149,90,1.69,0.17
8426,35760359,411,219101,8,260.64,171,2.58,1607,28,0.89,0.99
4553,20466627,33,148301,2,19.26,23,4.55,924,3,1.01,0.29
3173,33428042,426,478385,1,41.85,176,2.93,810,21,1.41,0.62
9055,35124582,35,191825,10,122.3,500,4.05,812,94,2.0,0.99
4187,80007354,252,540978,4,118.0,63,1.42,629,38,0.38,0.17
8545,50752422,319,381185,8,377.04,282,1.94,2045,46,0.83,0.59
7492,89909805,688,916240,9,402.21,472,1.87,2120,28,0.39,0.42
3899,28981215,601,411788,9,157.41,67,2.46,1377,70,0.86,0.94
8172,32908878,454,788006,3,4.44,6,0.19,2168,31,1.8,0.8
8823,33766804,476,808904,4,40.44,99,1.45,887,23,0.78,0.52
6408,57366005,523,227538,5,218.45,298,3.01,1533,15,1.35,0.93
4447,31362948,361,642804,1,36.29,183,2.96,1156,60,1.01,0.53
6101,86276533,484,309660,4,170.52,53,1.79,1053,66,2.0,0.91
2211,37362283,280,571161,10,407.8,8,1.24,1706,6,0.98,0.2
594,44338694,327,477404,10,320.4,283,1.09,690,17,0.65,0.39
2655,58813356,191,888734,3,130.59,488,4.36,1885,57,1.52,0.96
3165,14881479,466,542639,9,50.58,202,0.02,1276,15,1.76,0.59
2972,13769990,706,270396,6,20.04,279,4.09,1976,73,1.08,0.21
1995,26980304,284,143903,8,40.4,216,3.07,809,36,1.98,0.17
5539,16212899,542,251399,8,26.4,331,2.23,1615,93,0.27,0.17
871,99633427,147,639905,4,129.04,495,4.31,2073,55,0.09,0.45
1972,66026393,634,473139,10,103.8,119,1.47,2026,89,1.26,0.97
6334,69021448,496,498099,5,88.15,183,4.17,1626,10,0.1,0.06
296,79785709,216,130846,7,127.26,124,1.12,1034,65,0.01,0.02
9977,61480319,593,355944,9,260.82,416,3.98,1774,102,1.29,0.26
7961,55914283,156,763053,1,41.91,35,0.44,1582,48,1.59,0.98
124,67798396,52,799772,9,50.4,409,4.03,1908,74,0.83,0.1
2815,30093740,554,572298,10,109.8,249,0.16,1533,67,1.49,0.75
4379,11790106,263,375201,6,232.98,334,0.48,858,12,1.33,0.05
2822,39189140,373,213512,7,263.27,316,3.84,1061,65,0.39,0.88
8911,85509527,78,525424,7,195.79,327,2.7,1479,100,0.63,0.7
1999,38281852,26,639188,8,279.04,175,1.72,1570,43,0.18,0.52
857,76959626,465,668523,10,211.0,195,2.92,2107,50,0.05,0.12
1157,53554340,683,797209,4,132.44,38,0.58,981,102,1.42,0.86
8575,21288118,3,145416,10,144.3,233,1.17,1038,96,0.56,0.88
3870,89093584,185,393454,10,444.4,17,3.27,2148,91,0.92,0.91
8298,90772471,422,206437,5,184.6,304,3.88,1768,90,1.32,0.45
2461,74928435,531,964422,9,333.45,463,4.79,892,51,0.64,0.57
4609,59349837,37,564881,5,20.45,458,3.36,1182,81,1.4,0.33
4597,19677359,635,690136,4,72.04,70,1.61,1642,59,1.0,0.54
1275,72421030,445,164337,1,17.57,482,0.96,746,81,0.22,0.94
3800,97081646,87,484442,10,103.2,417,0.28,700,50,0.2,0.36
2679,62589037,137,846160,10,303.7,357,0.72,1530,12,1.13,0.77
3627,73386197,406,542538,3,75.15,371,1.26,749,28,2.0,0.65
2079,57250091,331,341107,9,170.64,381,0.21,2184,22,0.9,0.19
1316,45803592,86,834563,1,4.38,472,2.03,2086,46,1.05,0.14
3745,73856579,12,387774,3,27.6,212,4.38,1045,93,1.13,0.85
1221,71204783,306,394182,9,398.25,279,4.8,1101,87,1.07,0.95
2883,14544188,230,593281,6,288.84,316,0.7,2186,65,1.08,0.59
757,91806375,56,966480,2,58.1,268,1.56,1813,19,0.71,0.86
886,12046280,97,804250,8,314.96,280,3.18,1472,10,0.33,0.44
4053,62311715,693,129710,5,184.6,339,0.24,1208,25,0.72,0.89
3782,56673647,200,473841,3,72.18,229,4.3,984,76,0.7,0.26
1021,26391876,443,101094,4,97.32,223,2.21,1413,69,0.96,0.63
2637,83608565,657,888109,6,151.02,158,3.41,600,85,1.27,0.63
2087,40909728,290,653471,1,7.87,174,3.57,1241,67,1.07,0.73
3711,84688911,56,491370,6,209.4,269,0.07,794,1,0.42,0.87
